season,week,celebrity_name,ballroom_partner,judge_avg_score,judge_total,age,industry_clean,home_state_clean,home_country_clean
29,2,Veron Davis,Peta Murgatroyd,6.0,18.0,36,Athlete,Washington D.C.,United States
29,3,AJ McLean,Cheryl Burke,7.0,21.0,42,Singer/Rapper,Florida,United States
29,3,Anne Heche,Keo Motsepe,5.0,15.0,51,Actor/Actress,Ohio,United States
29,3,Carole Baskin,Pasha Pashkov,4.0,12.0,59,TV Personality,Texas,United States
29,3,Chrishell Stause,Gleb Savchenko,7.333333333333333,22.0,39,Actor/Actress,Kentucky,United States
29,3,Jeannie Mai,Brandon Armstrong,7.333333333333333,22.0,41,TV Personality,California,United States
29,3,Jesse Metcalfe,Sharna Burgess,6.666666666666667,20.0,41,Actor/Actress,California,United States
29,3,Johnny Weir,Britt Stewart,8.0,24.0,36,Athlete,Pennsylvania,United States
29,3,Justina Machado,Sasha Farber,6.333333333333333,19.0,48,Actor/Actress,Illinois,United States
29,3,Kaitlyn Bristowe,Artem Chigvintsev,7.666666666666667,23.0,35,TV Personality,Unknown,Canada
29,3,Monica Aldama,Valentin Chmerkovskiy,7.0,21.0,48,TV Personality,Alabama,United States
29,3,Nelly,Daniella Karagach,6.0,18.0,45,Singer/Rapper,Texas,United States
29,3,Nev Schulman,Jenna Johnson,8.0,24.0,35,Producer,New York,United States
29,3,Skai Jackson,Alan Bersten,6.0,18.0,18,Actor/Actress,New York,United States
29,3,Veron Davis,Peta Murgatroyd,7.333333333333333,22.0,36,Athlete,Washington D.C.,United States
29,4,AJ McLean,Cheryl Burke,8.0,24.0,42,Singer/Rapper,Florida,United States
29,4,Anne Heche,Keo Motsepe,7.0,21.0,51,Actor/Actress,Ohio,United States
29,4,Chrishell Stause,Gleb Savchenko,7.333333333333333,22.0,39,Actor/Actress,Kentucky,United States
29,4,Jeannie Mai,Brandon Armstrong,7.0,21.0,41,TV Personality,California,United States
29,4,Jesse Metcalfe,Sharna Burgess,7.0,21.0,41,Actor/Actress,California,United States
29,4,Johnny Weir,Britt Stewart,8.0,24.0,36,Athlete,Pennsylvania,United States
29,4,Justina Machado,Sasha Farber,8.0,24.0,48,Actor/Actress,Illinois,United States
29,4,Kaitlyn Bristowe,Artem Chigvintsev,8.333333333333334,25.0,35,TV Personality,Unknown,Canada
29,4,Monica Aldama,Valentin Chmerkovskiy,8.0,24.0,48,TV Personality,Alabama,United States
29,4,Nelly,Daniella Karagach,7.0,21.0,45,Singer/Rapper,Texas,United States
29,4,Nev Schulman,Jenna Johnson,8.0,24.0,35,Producer,New York,United States
29,4,Skai Jackson,Alan Bersten,9.333333333333334,28.0,18,Actor/Actress,New York,United States
29,4,Veron Davis,Peta Murgatroyd,7.333333333333333,22.0,36,Athlete,Washington D.C.,United States
29,5,AJ McLean,Cheryl Burke,8.0,24.0,42,Singer/Rapper,Florida,United States
29,5,Chrishell Stause,Gleb Savchenko,6.333333333333333,19.0,39,Actor/Actress,Kentucky,United States
29,5,Jeannie Mai,Brandon Armstrong,8.0,24.0,41,TV Personality,California,United States
29,5,Jesse Metcalfe,Sharna Burgess,6.333333333333333,19.0,41,Actor/Actress,California,United States
29,5,Johnny Weir,Britt Stewart,9.666666666666666,29.0,36,Athlete,Pennsylvania,United States
29,5,Justina Machado,Sasha Farber,8.0,24.0,48,Actor/Actress,Illinois,United States
29,5,Kaitlyn Bristowe,Artem Chigvintsev,9.0,27.0,35,TV Personality,Unknown,Canada
29,5,Monica Aldama,Valentin Chmerkovskiy,8.666666666666666,26.0,48,TV Personality,Alabama,United States
29,5,Nelly,Daniella Karagach,8.0,24.0,45,Singer/Rapper,Texas,United States
29,5,Nev Schulman,Jenna Johnson,8.666666666666666,26.0,35,Producer,New York,United States
29,5,Skai Jackson,Alan Bersten,8.0,24.0,18,Actor/Actress,New York,United States
29,5,Veron Davis,Peta Murgatroyd,7.0,21.0,36,Athlete,Washington D.C.,United States
29,6,AJ McLean,Cheryl Burke,9.0,27.0,42,Singer/Rapper,Florida,United States
29,6,Chrishell Stause,Gleb Savchenko,8.0,24.0,39,Actor/Actress,Kentucky,United States
29,6,Jeannie Mai,Brandon Armstrong,8.333333333333334,25.0,41,TV Personality,California,United States
29,6,Johnny Weir,Britt Stewart,7.333333333333333,22.0,36,Athlete,Pennsylvania,United States
29,6,Justina Machado,Sasha Farber,9.0,27.0,48,Actor/Actress,Illinois,United States
29,6,Kaitlyn Bristowe,Artem Chigvintsev,9.0,27.0,35,TV Personality,Unknown,Canada
29,6,Monica Aldama,Valentin Chmerkovskiy,9.0,27.0,48,TV Personality,Alabama,United States
29,6,Nelly,Daniella Karagach,8.0,24.0,45,Singer/Rapper,Texas,United States
29,6,Nev Schulman,Jenna Johnson,8.666666666666666,26.0,35,Producer,New York,United States
29,6,Skai Jackson,Alan Bersten,6.0,18.0,18,Actor/Actress,New York,United States
29,6,Veron Davis,Peta Murgatroyd,7.0,21.0,36,Athlete,Washington D.C.,United States
29,7,AJ McLean,Cheryl Burke,8.666666666666666,26.0,42,Singer/Rapper,Florida,United States
29,7,Chrishell Stause,Gleb Savchenko,8.666666666666666,26.0,39,Actor/Actress,Kentucky,United States
29,7,Jeannie Mai,Brandon Armstrong,8.333333333333334,25.0,41,TV Personality,California,United States
29,7,Johnny Weir,Britt Stewart,9.0,27.0,36,Athlete,Pennsylvania,United States
29,7,Justina Machado,Sasha Farber,8.666666666666666,26.0,48,Actor/Actress,Illinois,United States
29,7,Kaitlyn Bristowe,Artem Chigvintsev,8.0,24.0,35,TV Personality,Unknown,Canada
29,7,Monica Aldama,Valentin Chmerkovskiy,7.333333333333333,22.0,48,TV Personality,Alabama,United States
29,7,Nelly,Daniella Karagach,9.0,27.0,45,Singer/Rapper,Texas,United States
29,7,Nev Schulman,Jenna Johnson,10.0,30.0,35,Producer,New York,United States
29,7,Skai Jackson,Alan Bersten,9.0,27.0,18,Actor/Actress,New York,United States
29,8,AJ McLean,Cheryl Burke,9.0,27.0,42,Singer/Rapper,Florida,United States
29,8,Chrishell Stause,Gleb Savchenko,9.0,27.0,39,Actor/Actress,Kentucky,United States
29,8,Johnny Weir,Britt Stewart,10.0,30.0,36,Athlete,Pennsylvania,United States
29,8,Justina Machado,Sasha Farber,9.6666,28.9998,48,Actor/Actress,Illinois,United States
29,8,Kaitlyn Bristowe,Artem Chigvintsev,9.333333333333334,28.0,35,TV Personality,Unknown,Canada
29,8,Nelly,Daniella Karagach,8.0,24.0,45,Singer/Rapper,Texas,United States
29,8,Nev Schulman,Jenna Johnson,10.0,30.0,35,Producer,New York,United States
29,8,Skai Jackson,Alan Bersten,8.999933333333333,26.9998,18,Actor/Actress,New York,United States
29,9,AJ McLean,Cheryl Burke,8.333266666666667,24.9998,42,Singer/Rapper,Florida,United States
29,9,Johnny Weir,Britt Stewart,10.0,30.0,36,Athlete,Pennsylvania,United States
29,9,Justina Machado,Sasha Farber,8.6666,25.9998,48,Actor/Actress,Illinois,United States
29,9,Kaitlyn Bristowe,Artem Chigvintsev,10.0,30.0,35,TV Personality,Unknown,Canada
29,9,Nelly,Daniella Karagach,8.0,24.0,45,Singer/Rapper,Texas,United States
29,9,Nev Schulman,Jenna Johnson,9.6666,28.9998,35,Producer,New York,United States
29,9,Skai Jackson,Alan Bersten,9.6666,28.9998,18,Actor/Actress,New York,United States
29,10,Johnny Weir,Britt Stewart,9.5,28.5,36,Athlete,Pennsylvania,United States
29,10,Justina Machado,Sasha Farber,9.666666666666666,29.0,48,Actor/Actress,Illinois,United States
29,10,Kaitlyn Bristowe,Artem Chigvintsev,10.0,30.0,35,TV Personality,Unknown,Canada
29,10,Nelly,Daniella Karagach,9.333333333333334,28.0,45,Singer/Rapper,Texas,United States
29,10,Nev Schulman,Jenna Johnson,10.0,30.0,35,Producer,New York,United States
29,10,Skai Jackson,Alan Bersten,9.5,28.5,18,Actor/Actress,New York,United States
29,11,Justina Machado,Sasha Farber,10.0,30.0,48,Actor/Actress,Illinois,United States
29,11,Kaitlyn Bristowe,Artem Chigvintsev,10.0,30.0,35,TV Personality,Unknown,Canada
29,11,Nelly,Daniella Karagach,9.5,28.5,45,Singer/Rapper,Texas,United States
29,11,Nev Schulman,Jenna Johnson,10.0,30.0,35,Producer,New York,United States
30,1,Amanda Kloots,Alan Bersten,9.333333333333334,28.0,39,TV Personality,Ohio,United States
30,1,Brian Austin Green,Sharna Burgess,8.0,24.0,48,Actor/Actress,California,United States
30,1,Christine Chiu,Pasha Pashkov,8.333333333333334,25.0,38,TV Personality,Unknown,Taiwan China
30,1,Cody Rigsby,Cheryl Burke,8.0,24.0,34,Fitness Instructor,California,United States
30,1,Iman Shumpert,Daniella Karagach,7.0,21.0,31,Athlete,Illinois,United States
30,1,Jimmie Allen,Emma Slater,7.333333333333333,22.0,36,Singer/Rapper,Delaware,United States
30,1,JoJo Siwa,Jenna Johnson,9.666666666666666,29.0,18,Social Media Personality,Nebraska,United States
30,1,Kenya Moore,Brandon Armstrong,8.666666666666666,26.0,50,TV Personality,Michigan,United States
30,1,Martin Kove,Britt Stewart,4.333333333333333,13.0,75,Actor/Actress,New York,United States
30,1,Matt James,Lindsay Arnold,8.0,24.0,29,Athlete,North Carolina,United States
30,1,Melanie C,Gleb Savchenko,9.0,27.0,47,Singer/Rapper,Unknown,England
30,1,Melora Hardin,Artem Chigvintsev,8.666666666666666,26.0,54,Actor/Actress,Texas,United States
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,8.0,24.0,40,Athlete,Ohio,United States
30,1,Olivia Jade,Valentin Chmerkovskiy,8.333333333333334,25.0,21,Social Media Personality,California,United States
30,1,Suni Lee,Sasha Farber,9.333333333333334,28.0,18,Athlete,Minnesota,United States
30,2,Amanda Kloots,Alan Bersten,10.666666666666666,32.0,39,TV Personality,Ohio,United States
30,2,Brian Austin Green,Sharna Burgess,7.666666666666667,23.0,48,Actor/Actress,California,United States
30,2,Christine Chiu,Pasha Pashkov,8.0,24.0,38,TV Personality,Unknown,Taiwan China
30,2,Cody Rigsby,Cheryl Burke,8.0,24.0,34,Fitness Instructor,California,United States
30,2,Iman Shumpert,Daniella Karagach,8.333333333333334,25.0,31,Athlete,Illinois,United States
30,2,Jimmie Allen,Emma Slater,9.0,27.0,36,Singer/Rapper,Delaware,United States
30,2,JoJo Siwa,Jenna Johnson,10.333333333333334,31.0,18,Social Media Personality,Nebraska,United States
30,2,Kenya Moore,Brandon Armstrong,8.0,24.0,50,TV Personality,Michigan,United States
30,2,Martin Kove,Britt Stewart,5.0,15.0,75,Actor/Actress,New York,United States
30,2,Matt James,Lindsay Arnold,7.333333333333333,22.0,29,Athlete,North Carolina,United States
30,2,Melanie C,Gleb Savchenko,10.0,30.0,47,Singer/Rapper,Unknown,England
30,2,Melora Hardin,Artem Chigvintsev,9.0,27.0,54,Actor/Actress,Texas,United States
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,8.666666666666666,26.0,40,Athlete,Ohio,United States
30,2,Olivia Jade,Valentin Chmerkovskiy,9.0,27.0,21,Social Media Personality,California,United States
30,2,Suni Lee,Sasha Farber,9.333333333333334,28.0,18,Athlete,Minnesota,United States
30,3,Amanda Kloots,Alan Bersten,8.0,24.0,39,TV Personality,Ohio,United States
30,3,Brian Austin Green,Sharna Burgess,6.333333333333333,19.0,48,Actor/Actress,California,United States
30,3,Christine Chiu,Pasha Pashkov,7.0,21.0,38,TV Personality,Unknown,Taiwan China
30,3,Cody Rigsby,Cheryl Burke,6.0,18.0,34,Fitness Instructor,California,United States
30,3,Iman Shumpert,Daniella Karagach,6.333333333333333,19.0,31,Athlete,Illinois,United States
30,3,Jimmie Allen,Emma Slater,6.666666666666667,20.0,36,Singer/Rapper,Delaware,United States
30,3,JoJo Siwa,Jenna Johnson,8.0,24.0,18,Social Media Personality,Nebraska,United States
30,3,Kenya Moore,Brandon Armstrong,7.0,21.0,50,TV Personality,Michigan,United States
30,3,Matt James,Lindsay Arnold,6.666666666666667,20.0,29,Athlete,North Carolina,United States
30,3,Melanie C,Gleb Savchenko,7.333333333333333,22.0,47,Singer/Rapper,Unknown,England
30,3,Melora Hardin,Artem Chigvintsev,7.666666666666667,23.0,54,Actor/Actress,Texas,United States
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,7.333333333333333,22.0,40,Athlete,Ohio,United States
30,3,Olivia Jade,Valentin Chmerkovskiy,8.0,24.0,21,Social Media Personality,California,United States
30,3,Suni Lee,Sasha Farber,7.0,21.0,18,Athlete,Minnesota,United States
30,4,Amanda Kloots,Alan Bersten,11.333333333333334,34.0,39,TV Personality,Ohio,United States
30,4,Brian Austin Green,Sharna Burgess,8.666666666666666,26.0,48,Actor/Actress,California,United States
30,4,Cody Rigsby,Cheryl Burke,9.666666666666666,29.0,34,Fitness Instructor,California,United States
30,4,Iman Shumpert,Daniella Karagach,10.5,31.5,31,Athlete,Illinois,United States
30,4,Jimmie Allen,Emma Slater,10.833333333333334,32.5,36,Singer/Rapper,Delaware,United States
30,4,JoJo Siwa,Jenna Johnson,11.666666666666666,35.0,18,Social Media Personality,Nebraska,United States
30,4,Kenya Moore,Brandon Armstrong,9.833333333333334,29.5,50,TV Personality,Michigan,United States
30,4,Matt James,Lindsay Arnold,9.5,28.5,29,Athlete,North Carolina,United States
30,4,Melanie C,Gleb Savchenko,11.0,33.0,47,Singer/Rapper,Unknown,England
30,4,Melora Hardin,Artem Chigvintsev,12.166666666666666,36.5,54,Actor/Actress,Texas,United States
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,10.833333333333334,32.5,40,Athlete,Ohio,United States
30,4,Olivia Jade,Valentin Chmerkovskiy,11.666666666666666,35.0,21,Social Media Personality,California,United States
30,4,Suni Lee,Sasha Farber,11.333333333333334,34.0,18,Athlete,Minnesota,United States
30,5,Amanda Kloots,Alan Bersten,13.0,39.0,39,TV Personality,Ohio,United States
30,5,Cody Rigsby,Cheryl Burke,10.666666666666666,32.0,34,Fitness Instructor,California,United States
30,5,Iman Shumpert,Daniella Karagach,9.333333333333334,28.0,31,Athlete,Illinois,United States
30,5,Jimmie Allen,Emma Slater,11.333333333333334,34.0,36,Singer/Rapper,Delaware,United States
30,5,JoJo Siwa,Jenna Johnson,13.333333333333334,40.0,18,Social Media Personality,Nebraska,United States
30,5,Kenya Moore,Brandon Armstrong,12.0,36.0,50,TV Personality,Michigan,United States
30,5,Melanie C,Gleb Savchenko,12.0,36.0,47,Singer/Rapper,Unknown,England
30,5,Melora Hardin,Artem Chigvintsev,12.0,36.0,54,Actor/Actress,Texas,United States
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,10.666666666666666,32.0,40,Athlete,Ohio,United States
30,5,Olivia Jade,Valentin Chmerkovskiy,12.0,36.0,21,Social Media Personality,California,United States
30,5,Suni Lee,Sasha Farber,12.0,36.0,18,Athlete,Minnesota,United States
30,6,Amanda Kloots,Alan Bersten,12.666666666666666,38.0,39,TV Personality,Ohio,United States
30,6,Cody Rigsby,Cheryl Burke,12.0,36.0,34,Fitness Instructor,California,United States
30,6,Iman Shumpert,Daniella Karagach,13.333333333333334,40.0,31,Athlete,Illinois,United States
30,6,Jimmie Allen,Emma Slater,12.666666666666666,38.0,36,Singer/Rapper,Delaware,United States
30,6,JoJo Siwa,Jenna Johnson,13.333333333333334,40.0,18,Social Media Personality,Nebraska,United States
30,6,Kenya Moore,Brandon Armstrong,10.666666666666666,32.0,50,TV Personality,Michigan,United States
30,6,Melora Hardin,Artem Chigvintsev,11.333333333333334,34.0,54,Actor/Actress,Texas,United States
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,11.333333333333334,34.0,40,Athlete,Ohio,United States
30,6,Olivia Jade,Valentin Chmerkovskiy,12.0,36.0,21,Social Media Personality,California,United States
30,6,Suni Lee,Sasha Farber,12.0,36.0,18,Athlete,Minnesota,United States
30,7,Amanda Kloots,Alan Bersten,11.333333333333334,34.0,39,TV Personality,Ohio,United States
30,7,Cody Rigsby,Cheryl Burke,12.0,36.0,34,Fitness Instructor,California,United States
30,7,Iman Shumpert,Daniella Karagach,11.333333333333334,34.0,31,Athlete,Illinois,United States
30,7,Jimmie Allen,Emma Slater,12.666666666666666,38.0,36,Singer/Rapper,Delaware,United States
30,7,JoJo Siwa,Jenna Johnson,13.0,39.0,18,Social Media Personality,Nebraska,United States
30,7,Melora Hardin,Artem Chigvintsev,12.666666666666666,38.0,54,Actor/Actress,Texas,United States
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,10.666666666666666,32.0,40,Athlete,Ohio,United States
30,7,Olivia Jade,Valentin Chmerkovskiy,14.0,42.0,21,Social Media Personality,California,United States
30,7,Suni Lee,Sasha Farber,11.333333333333334,34.0,18,Athlete,Minnesota,United States
30,8,Amanda Kloots,Alan Bersten,14.0,42.0,39,TV Personality,Ohio,United States
30,8,Cody Rigsby,Cheryl Burke,12.666666666666666,38.0,34,Fitness Instructor,California,United States
30,8,Iman Shumpert,Daniella Karagach,11.666666666666666,35.0,31,Athlete,Illinois,United States
30,8,Jimmie Allen,Emma Slater,10.666666666666666,32.0,36,Singer/Rapper,Delaware,United States
30,8,JoJo Siwa,Jenna Johnson,13.666666666666666,41.0,18,Social Media Personality,Nebraska,United States
30,8,Melora Hardin,Artem Chigvintsev,14.0,42.0,54,Actor/Actress,Texas,United States
30,8,Olivia Jade,Valentin Chmerkovskiy,12.0,36.0,21,Social Media Personality,California,United States
30,8,Suni Lee,Sasha Farber,14.0,42.0,18,Athlete,Minnesota,United States
30,9,Amanda Kloots,Alan Bersten,13.166666666666666,39.5,39,TV Personality,Ohio,United States
30,9,Cody Rigsby,Cheryl Burke,11.833333333333334,35.5,34,Fitness Instructor,California,United States
30,9,Iman Shumpert,Daniella Karagach,12.5,37.5,31,Athlete,Illinois,United States
30,9,JoJo Siwa,Jenna Johnson,13.333333333333334,40.0,18,Social Media Personality,Nebraska,United States
30,9,Melora Hardin,Artem Chigvintsev,12.0,36.0,54,Actor/Actress,Texas,United States
30,9,Suni Lee,Sasha Farber,12.5,37.5,18,Athlete,Minnesota,United States
30,10,Amanda Kloots,Alan Bersten,13.0,39.0,39,TV Personality,Ohio,United States
30,10,Cody Rigsby,Cheryl Burke,12.666666666666666,38.0,34,Fitness Instructor,California,United States
30,10,Iman Shumpert,Daniella Karagach,13.333333333333334,40.0,31,Athlete,Illinois,United States
30,10,JoJo Siwa,Jenna Johnson,13.333333333333334,40.0,18,Social Media Personality,Nebraska,United States
31,1,Charli D'Amelio,Mark Ballas,10.666666666666666,32.0,18,Social Media Personality,Connecticut,United States
31,1,Cheryl Ladd,Louis van Amstel,7.0,21.0,71,Actor/Actress,South Dakota,United States
31,1,Daniel Durant,Britt Stewart,9.0,27.0,32,Actor/Actress,Michigan,United States
31,1,Gabby Windey,Valentin Chmerkovskiy,9.333333333333334,28.0,31,TV Personality,Illinois,United States
31,1,Heidi D'Amelio,Artem Chigvintsev,8.0,24.0,50,Social Media Personality,Louisiana,United States
31,1,Jason Lewis,Peta Murgatroyd,6.0,18.0,51,Actor/Actress,California,United States
31,1,Jessie James Decker,Alan Bersten,6.666666666666667,20.0,34,Singer/Rapper,Unknown,Italy
31,1,Jordin Sparks,Brandon Armstrong,8.666666666666666,26.0,32,Singer/Rapper,Arizona,United States
31,1,Joseph Baena,Daniella Karagach,7.666666666666667,23.0,24,Actor/Actress,California,United States
31,1,Sam Champion,Cheryl Burke,6.666666666666667,20.0,61,News Anchor,Kentucky,United States
31,1,Selma Blair,Sasha Farber,9.333333333333334,28.0,50,Actor/Actress,Michigan,United States
31,1,Shangela,Gleb Savchenko,9.333333333333334,28.0,40,TV Personality,Texas,United States
31,1,Teresa Giudice,Pasha Pashkov,6.666666666666667,20.0,50,TV Personality,New Jersey,United States
31,1,Trevor Donovan,Emma Slater,7.0,21.0,39,Actor/Actress,California,United States
31,1,Vinny Guadagnino,Koko Iwasaki,5.666666666666667,17.0,34,TV Personality,New York,United States
31,1,Wayne Brady,Witney Carson,9.666666666666666,29.0,50,Comedian,Georgia,United States
31,2,Charli D'Amelio,Mark Ballas,10.666666666666666,32.0,18,Social Media Personality,Connecticut,United States
31,2,Cheryl Ladd,Louis van Amstel,7.0,21.0,71,Actor/Actress,South Dakota,United States
31,2,Daniel Durant,Britt Stewart,9.666666666666666,29.0,32,Actor/Actress,Michigan,United States
31,2,Gabby Windey,Valentin Chmerkovskiy,10.666666666666666,32.0,31,TV Personality,Illinois,United States
31,2,Heidi D'Amelio,Artem Chigvintsev,9.333333333333334,28.0,50,Social Media Personality,Louisiana,United States
31,2,Jessie James Decker,Alan Bersten,8.333333333333334,25.0,34,Singer/Rapper,Unknown,Italy
31,2,Jordin Sparks,Brandon Armstrong,9.0,27.0,32,Singer/Rapper,Arizona,United States
31,2,Joseph Baena,Daniella Karagach,8.0,24.0,24,Actor/Actress,California,United States
31,2,Sam Champion,Cheryl Burke,8.666666666666666,26.0,61,News Anchor,Kentucky,United States
31,2,Selma Blair,Sasha Farber,9.333333333333334,28.0,50,Actor/Actress,Michigan,United States
31,2,Shangela,Gleb Savchenko,9.333333333333334,28.0,40,TV Personality,Texas,United States
31,2,Teresa Giudice,Pasha Pashkov,7.666666666666667,23.0,50,TV Personality,New Jersey,United States
31,2,Trevor Donovan,Emma Slater,10.0,30.0,39,Actor/Actress,California,United States
31,2,Vinny Guadagnino,Koko Iwasaki,9.0,27.0,34,TV Personality,New York,United States
31,2,Wayne Brady,Witney Carson,10.666666666666666,32.0,50,Comedian,Georgia,United States
31,3,Charli D'Amelio,Mark Ballas,11.0,33.0,18,Social Media Personality,Connecticut,United States
31,3,Cheryl Ladd,Louis van Amstel,8.0,24.0,71,Actor/Actress,South Dakota,United States
31,3,Daniel Durant,Britt Stewart,10.333333333333334,31.0,32,Actor/Actress,Michigan,United States
31,3,Gabby Windey,Valentin Chmerkovskiy,11.0,33.0,31,TV Personality,Illinois,United States
31,3,Heidi D'Amelio,Artem Chigvintsev,10.666666666666666,32.0,50,Social Media Personality,Louisiana,United States
31,3,Jessie James Decker,Alan Bersten,8.666666666666666,26.0,34,Singer/Rapper,Unknown,Italy
31,3,Jordin Sparks,Brandon Armstrong,9.666666666666666,29.0,32,Singer/Rapper,Arizona,United States
31,3,Joseph Baena,Daniella Karagach,9.666666666666666,29.0,24,Actor/Actress,California,United States
31,3,Sam Champion,Cheryl Burke,8.333333333333334,25.0,61,News Anchor,Kentucky,United States
31,3,Selma Blair,Sasha Farber,9.333333333333334,28.0,50,Actor/Actress,Michigan,United States
31,3,Shangela,Gleb Savchenko,10.0,30.0,40,TV Personality,Texas,United States
31,3,Trevor Donovan,Emma Slater,9.0,27.0,39,Actor/Actress,California,United States
31,3,Vinny Guadagnino,Koko Iwasaki,7.666666666666667,23.0,34,TV Personality,New York,United States
31,3,Wayne Brady,Witney Carson,11.0,33.0,50,Comedian,Georgia,United States
31,4,Charli D'Amelio,Mark Ballas,12.0,36.0,18,Social Media Personality,Connecticut,United States
31,4,Daniel Durant,Britt Stewart,9.666666666666666,29.0,32,Actor/Actress,Michigan,United States
31,4,Gabby Windey,Valentin Chmerkovskiy,12.0,36.0,31,TV Personality,Illinois,United States
31,4,Heidi D'Amelio,Artem Chigvintsev,11.333333333333334,34.0,50,Social Media Personality,Louisiana,United States
31,4,Jessie James Decker,Alan Bersten,10.333333333333334,31.0,34,Singer/Rapper,Unknown,Italy
31,4,Jordin Sparks,Brandon Armstrong,11.333333333333334,34.0,32,Singer/Rapper,Arizona,United States
31,4,Joseph Baena,Daniella Karagach,9.333333333333334,28.0,24,Actor/Actress,California,United States
31,4,Sam Champion,Cheryl Burke,8.333333333333334,25.0,61,News Anchor,Kentucky,United States
31,4,Selma Blair,Sasha Farber,10.666666666666666,32.0,50,Actor/Actress,Michigan,United States
31,4,Shangela,Gleb Savchenko,10.666666666666666,32.0,40,TV Personality,Texas,United States
31,4,Trevor Donovan,Emma Slater,9.333333333333334,28.0,39,Actor/Actress,California,United States
31,4,Vinny Guadagnino,Koko Iwasaki,9.666666666666666,29.0,34,TV Personality,New York,United States
31,4,Wayne Brady,Witney Carson,12.0,36.0,50,Comedian,Georgia,United States
31,5,Charli D'Amelio,Mark Ballas,14.0,42.0,18,Social Media Personality,Connecticut,United States
31,5,Daniel Durant,Britt Stewart,11.166666666666666,33.5,32,Actor/Actress,Michigan,United States
31,5,Gabby Windey,Valentin Chmerkovskiy,13.666666666666666,41.0,31,TV Personality,Illinois,United States
31,5,Heidi D'Amelio,Artem Chigvintsev,13.0,39.0,50,Social Media Personality,Louisiana,United States
31,5,Jessie James Decker,Alan Bersten,12.0,36.0,34,Singer/Rapper,Unknown,Italy
31,5,Jordin Sparks,Brandon Armstrong,11.833333333333334,35.5,32,Singer/Rapper,Arizona,United States
31,5,Joseph Baena,Daniella Karagach,11.666666666666666,35.0,24,Actor/Actress,California,United States
31,5,Selma Blair,Sasha Farber,13.333333333333334,40.0,50,Actor/Actress,Michigan,United States
31,5,Shangela,Gleb Savchenko,12.833333333333334,38.5,40,TV Personality,Texas,United States
31,5,Trevor Donovan,Emma Slater,12.0,36.0,39,Actor/Actress,California,United States
31,5,Vinny Guadagnino,Koko Iwasaki,10.333333333333334,31.0,34,TV Personality,New York,United States
31,5,Wayne Brady,Witney Carson,13.666666666666666,41.0,50,Comedian,Georgia,United States
31,6,Charli D'Amelio,Mark Ballas,13.333333333333334,40.0,18,Social Media Personality,Connecticut,United States
31,6,Daniel Durant,Britt Stewart,11.333333333333334,34.0,32,Actor/Actress,Michigan,United States
31,6,Gabby Windey,Valentin Chmerkovskiy,12.333333333333334,37.0,31,TV Personality,Illinois,United States
31,6,Heidi D'Amelio,Artem Chigvintsev,12.0,36.0,50,Social Media Personality,Louisiana,United States
31,6,Jessie James Decker,Alan Bersten,10.666666666666666,32.0,34,Singer/Rapper,Unknown,Italy
31,6,Jordin Sparks,Brandon Armstrong,11.333333333333334,34.0,32,Singer/Rapper,Arizona,United States
31,6,Shangela,Gleb Savchenko,12.0,36.0,40,TV Personality,Texas,United States
31,6,Trevor Donovan,Emma Slater,11.333333333333334,34.0,39,Actor/Actress,California,United States
31,6,Vinny Guadagnino,Koko Iwasaki,9.333333333333334,28.0,34,TV Personality,New York,United States
31,6,Wayne Brady,Witney Carson,11.333333333333334,34.0,50,Comedian,Georgia,United States
31,7,Charli D'Amelio,Mark Ballas,13.0,39.0,18,Social Media Personality,Connecticut,United States
31,7,Daniel Durant,Britt Stewart,12.166666666666666,36.5,32,Actor/Actress,Michigan,United States
31,7,Gabby Windey,Valentin Chmerkovskiy,11.833333333333334,35.5,31,TV Personality,Illinois,United States
31,7,Heidi D'Amelio,Artem Chigvintsev,11.666666666666666,35.0,50,Social Media Personality,Louisiana,United States
31,7,Jordin Sparks,Brandon Armstrong,11.5,34.5,32,Singer/Rapper,Arizona,United States
31,7,Shangela,Gleb Savchenko,12.166666666666666,36.5,40,TV Personality,Texas,United States
31,7,Trevor Donovan,Emma Slater,13.0,39.0,39,Actor/Actress,California,United States
31,7,Vinny Guadagnino,Koko Iwasaki,10.5,31.5,34,TV Personality,New York,United States
31,7,Wayne Brady,Witney Carson,12.666666666666666,38.0,50,Comedian,Georgia,United States
31,8,Charli D'Amelio,Mark Ballas,15.0,45.0,18,Social Media Personality,Connecticut,United States
31,8,Daniel Durant,Britt Stewart,13.0,39.0,32,Actor/Actress,Michigan,United States
31,8,Gabby Windey,Valentin Chmerkovskiy,13.333333333333334,40.0,31,TV Personality,Illinois,United States
31,8,Heidi D'Amelio,Artem Chigvintsev,11.666666666666666,35.0,50,Social Media Personality,Louisiana,United States
31,8,Shangela,Gleb Savchenko,14.0,42.0,40,TV Personality,Texas,United States
31,8,Trevor Donovan,Emma Slater,13.0,39.0,39,Actor/Actress,California,United States
