season,week,celebrity_name,ballroom_partner,fan_vote_percent,age,industry_clean,home_state_clean,home_country_clean
30,1,Martin Kove,Britt Stewart,0.1559090802346026,75,Actor/Actress,New York,United States
30,1,Matt James,Lindsay Arnold,0.0779545401173013,29,Athlete,North Carolina,United States
30,1,Melanie C,Gleb Savchenko,0.0519696934115341,47,Singer/Rapper,Unknown,England
30,1,Melora Hardin,Artem Chigvintsev,0.0900141494425547,54,Actor/Actress,Texas,United States
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,0.069724660342808,40,Athlete,Ohio,United States
30,1,Olivia Jade,Valentin Chmerkovskiy,0.0470083564134174,21,Social Media Personality,California,United States
30,1,Suni Lee,Sasha Farber,0.0636496154735697,18,Athlete,Minnesota,United States
30,2,Amanda Kloots,Alan Bersten,0.0402555514180754,39,TV Personality,Ohio,United States
30,2,Brian Austin Green,Sharna Burgess,0.110244367882445,48,Actor/Actress,California,United States
30,2,Christine Chiu,Pasha Pashkov,0.0432413986997145,38,TV Personality,Unknown,Taiwan China
30,2,Cody Rigsby,Cheryl Burke,0.0551221839412225,34,Fitness Instructor,California,United States
30,2,Iman Shumpert,Daniella Karagach,0.0589280933482248,31,Athlete,Illinois,United States
30,2,Jimmie Allen,Emma Slater,0.0493027801443283,36,Singer/Rapper,Delaware,United States
30,2,JoJo Siwa,Jenna Johnson,0.0450070747212773,18,Social Media Personality,Nebraska,United States
30,2,Kenya Moore,Brandon Armstrong,0.1559090802346026,50,TV Personality,Michigan,United States
30,2,Martin Kove,Britt Stewart,0.0416684544089237,75,Actor/Actress,New York,United States
30,2,Matt James,Lindsay Arnold,0.0779545401173013,29,Athlete,North Carolina,United States
30,2,Melanie C,Gleb Savchenko,0.0519696934115341,47,Singer/Rapper,Unknown,England
30,2,Melora Hardin,Artem Chigvintsev,0.0900141494425547,54,Actor/Actress,Texas,United States
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,0.069724660342808,40,Athlete,Ohio,United States
30,2,Olivia Jade,Valentin Chmerkovskiy,0.0470083564134174,21,Social Media Personality,California,United States
30,2,Suni Lee,Sasha Farber,0.0636496154735697,18,Athlete,Minnesota,United States
30,3,Amanda Kloots,Alan Bersten,0.043416197374719,39,TV Personality,Ohio,United States
30,3,Brian Austin Green,Sharna Burgess,0.1148684611256018,48,Actor/Actress,California,United States
30,3,Christine Chiu,Pasha Pashkov,0.0574342305628009,38,TV Personality,Unknown,Taiwan China
30,3,Cody Rigsby,Cheryl Burke,0.0450551172904475,34,Fitness Instructor,California,United States
30,3,Iman Shumpert,Daniella Karagach,0.0613997751539948,31,Athlete,Illinois,United States
30,3,Jimmie Allen,Emma Slater,0.0513707375095275,36,Singer/Rapper,Delaware,United States
30,3,JoJo Siwa,Jenna Johnson,0.0468948528827416,18,Social Media Personality,Nebraska,United States
30,3,Kenya Moore,Brandon Armstrong,0.1624485356127528,50,TV Personality,Michigan,United States
30,3,Matt James,Lindsay Arnold,0.0812242678063764,29,Athlete,North Carolina,United States
30,3,Melanie C,Gleb Savchenko,0.0541495118709176,47,Singer/Rapper,Unknown,England
30,3,Melora Hardin,Artem Chigvintsev,0.0937897057654833,54,Actor/Actress,Texas,United States
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,0.0726491936950821,40,Athlete,Ohio,United States
30,3,Olivia Jade,Valentin Chmerkovskiy,0.0489800763972898,21,Social Media Personality,California,United States
30,3,Suni Lee,Sasha Farber,0.0663193369522643,18,Athlete,Minnesota,United States
30,4,Amanda Kloots,Alan Bersten,0.060040981673719,39,TV Personality,Ohio,United States
30,4,Brian Austin Green,Sharna Burgess,0.0471000211030092,48,Actor/Actress,California,United States
30,4,Cody Rigsby,Cheryl Burke,0.120081963347438,34,Fitness Instructor,California,United States
30,4,Iman Shumpert,Daniella Karagach,0.064186509311037,31,Athlete,Illinois,United States
30,4,Jimmie Allen,Emma Slater,0.0537022865833019,36,Singer/Rapper,Delaware,United States
30,4,JoJo Siwa,Jenna Johnson,0.0490232562521358,18,Social Media Personality,Nebraska,United States
30,4,Kenya Moore,Brandon Armstrong,0.1698215411623358,50,TV Personality,Michigan,United States
30,4,Matt James,Lindsay Arnold,0.0849107705811679,29,Athlete,North Carolina,United States
30,4,Melanie C,Gleb Savchenko,0.0566071803874452,47,Singer/Rapper,Unknown,England
30,4,Melora Hardin,Artem Chigvintsev,0.0980465125042717,54,Actor/Actress,Texas,United States
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,0.0759465020165522,40,Athlete,Ohio,United States
30,4,Olivia Jade,Valentin Chmerkovskiy,0.0512031212141238,21,Social Media Personality,California,United States
30,4,Suni Lee,Sasha Farber,0.0693293538634621,18,Athlete,Minnesota,United States
30,5,Amanda Kloots,Alan Bersten,0.0664260735667931,39,TV Personality,Ohio,United States
30,5,Cody Rigsby,Cheryl Burke,0.1328521471335862,34,Fitness Instructor,California,United States
30,5,Iman Shumpert,Daniella Karagach,0.0626271027555678,31,Athlete,Illinois,United States
30,5,Jimmie Allen,Emma Slater,0.0594132863895005,36,Singer/Rapper,Delaware,United States
30,5,JoJo Siwa,Jenna Johnson,0.0939406541333518,18,Social Media Personality,Nebraska,United States
30,5,Kenya Moore,Brandon Armstrong,0.1878813082667036,50,TV Personality,Michigan,United States
30,5,Melanie C,Gleb Savchenko,0.0710124596673088,47,Singer/Rapper,Unknown,England
30,5,Melora Hardin,Artem Chigvintsev,0.1084733239034804,54,Actor/Actress,Texas,United States
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,0.0840230753971885,40,Athlete,Ohio,United States
30,5,Olivia Jade,Valentin Chmerkovskiy,0.0566483458765231,21,Social Media Personality,California,United States
30,5,Suni Lee,Sasha Farber,0.0767022229099958,18,Athlete,Minnesota,United States
30,6,Amanda Kloots,Alan Bersten,0.0704149648505291,39,TV Personality,Ohio,United States
30,6,Cody Rigsby,Cheryl Burke,0.1408299297010582,34,Fitness Instructor,California,United States
30,6,Iman Shumpert,Daniella Karagach,0.066387865523762,31,Athlete,Illinois,United States
30,6,Jimmie Allen,Emma Slater,0.0629810592156165,36,Singer/Rapper,Delaware,United States
30,6,JoJo Siwa,Jenna Johnson,0.099581798285643,18,Social Media Personality,Nebraska,United States
30,6,Kenya Moore,Brandon Armstrong,0.0890686681153479,50,TV Personality,Michigan,United States
30,6,Melora Hardin,Artem Chigvintsev,0.1149871560932061,54,Actor/Actress,Texas,United States
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,0.1991635965712861,40,Athlete,Ohio,United States
30,6,Olivia Jade,Valentin Chmerkovskiy,0.0752767638206885,21,Social Media Personality,California,United States
30,6,Suni Lee,Sasha Farber,0.081308197822862,18,Athlete,Minnesota,United States
30,7,Amanda Kloots,Alan Bersten,0.0751478564473674,39,TV Personality,Ohio,United States
30,7,Cody Rigsby,Cheryl Burke,0.1502957128947348,34,Fitness Instructor,California,United States
30,7,Iman Shumpert,Daniella Karagach,0.2125502355422669,31,Athlete,Illinois,United States
30,7,Jimmie Allen,Emma Slater,0.0950553550612201,36,Singer/Rapper,Delaware,United States
30,7,JoJo Siwa,Jenna Johnson,0.1062751177711334,18,Social Media Personality,Nebraska,United States
30,7,Melora Hardin,Artem Chigvintsev,0.1227159357066462,54,Actor/Actress,Texas,United States
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,0.0708500785140889,40,Athlete,Ohio,United States
30,7,Olivia Jade,Valentin Chmerkovskiy,0.08033643776472,21,Social Media Personality,California,United States
30,7,Suni Lee,Sasha Farber,0.0867732702978219,18,Athlete,Minnesota,United States
30,8,Amanda Kloots,Alan Bersten,0.0808780743662872,39,TV Personality,Ohio,United States
30,8,Cody Rigsby,Cheryl Burke,0.1617561487325744,34,Fitness Instructor,California,United States
30,8,Iman Shumpert,Daniella Karagach,0.2287577393348463,31,Athlete,Illinois,United States
30,8,Jimmie Allen,Emma Slater,0.1023035711063787,36,Singer/Rapper,Delaware,United States
30,8,JoJo Siwa,Jenna Johnson,0.1143788696674231,18,Social Media Personality,Nebraska,United States
30,8,Melora Hardin,Artem Chigvintsev,0.1320733423841837,54,Actor/Actress,Texas,United States
30,8,Olivia Jade,Valentin Chmerkovskiy,0.0864622983944773,21,Social Media Personality,California,United States
30,8,Suni Lee,Sasha Farber,0.093389956013829,18,Athlete,Minnesota,United States
30,9,Amanda Kloots,Alan Bersten,0.1228636140863179,39,TV Personality,Ohio,United States
30,9,Cody Rigsby,Cheryl Burke,0.1942644310363561,34,Fitness Instructor,California,United States
30,9,Iman Shumpert,Daniella Karagach,0.2747313930583076,31,Athlete,Illinois,United States
30,9,JoJo Siwa,Jenna Johnson,0.1373656965291538,18,Social Media Personality,Nebraska,United States
30,9,Melora Hardin,Artem Chigvintsev,0.1121586215528097,54,Actor/Actress,Texas,United States
30,9,Suni Lee,Sasha Farber,0.1586162437370548,18,Athlete,Minnesota,United States
30,10,Amanda Kloots,Alan Bersten,0.2073475218846084,39,TV Personality,Ohio,United States
30,10,Cody Rigsby,Cheryl Burke,0.2539478140239294,34,Fitness Instructor,California,United States
30,10,Iman Shumpert,Daniella Karagach,0.3591364427276414,31,Athlete,Illinois,United States
30,10,JoJo Siwa,Jenna Johnson,0.1795682213638207,18,Social Media Personality,Nebraska,United States
31,1,Charli D'Amelio,Mark Ballas,0.0433186326768599,18,Social Media Personality,Connecticut,United States
31,1,Cheryl Ladd,Louis van Amstel,0.1061085464133606,71,Actor/Actress,South Dakota,United States
31,1,Daniel Durant,Britt Stewart,0.0612617978350736,32,Actor/Actress,Michigan,United States
31,1,Gabby Windey,Valentin Chmerkovskiy,0.0375150363553674,31,TV Personality,Illinois,United States
31,1,Heidi D'Amelio,Artem Chigvintsev,0.045244836213562,50,Social Media Personality,Louisiana,United States
31,1,Jason Lewis,Peta Murgatroyd,0.1500601454214696,51,Actor/Actress,California,United States
31,1,Jessie James Decker,Alan Bersten,0.0500200484738231,34,Singer/Rapper,Unknown,Italy
31,1,Jordin Sparks,Brandon Armstrong,0.0474531845547931,32,Singer/Rapper,Arizona,United States
31,1,Joseph Baena,Daniella Karagach,0.0750300727107348,24,Actor/Actress,California,United States
31,1,Sam Champion,Cheryl Burke,0.0530542732066803,61,News Anchor,Kentucky,United States
31,1,Selma Blair,Sasha Farber,0.0866372653537198,50,Actor/Actress,Michigan,United States
31,1,Shangela,Gleb Savchenko,0.0387453629431209,40,TV Personality,Texas,United States
31,1,Teresa Giudice,Pasha Pashkov,0.0416191960554378,50,TV Personality,New Jersey,United States
31,1,Trevor Donovan,Emma Slater,0.0671089371751819,39,Actor/Actress,California,United States
31,1,Vinny Guadagnino,Koko Iwasaki,0.0401052608269009,34,TV Personality,New York,United States
31,1,Wayne Brady,Witney Carson,0.0567174037839137,50,Comedian,Georgia,United States
31,2,Charli D'Amelio,Mark Ballas,0.0450070747212773,18,Social Media Personality,Connecticut,United States
31,2,Cheryl Ladd,Louis van Amstel,0.110244367882445,71,Actor/Actress,South Dakota,United States
31,2,Daniel Durant,Britt Stewart,0.0636496154735697,32,Actor/Actress,Michigan,United States
31,2,Gabby Windey,Valentin Chmerkovskiy,0.1559090802346026,31,TV Personality,Illinois,United States
31,2,Heidi D'Amelio,Artem Chigvintsev,0.0470083564134174,50,Social Media Personality,Louisiana,United States
31,2,Jessie James Decker,Alan Bersten,0.0519696934115341,34,Singer/Rapper,Unknown,Italy
31,2,Jordin Sparks,Brandon Armstrong,0.0493027801443283,32,Singer/Rapper,Arizona,United States
31,2,Joseph Baena,Daniella Karagach,0.0779545401173013,24,Actor/Actress,California,United States
31,2,Sam Champion,Cheryl Burke,0.0551221839412225,61,News Anchor,Kentucky,United States
31,2,Selma Blair,Sasha Farber,0.0900141494425547,50,Actor/Actress,Michigan,United States
31,2,Shangela,Gleb Savchenko,0.0402555514180754,40,TV Personality,Texas,United States
31,2,Teresa Giudice,Pasha Pashkov,0.0432413986997145,50,TV Personality,New Jersey,United States
31,2,Trevor Donovan,Emma Slater,0.069724660342808,39,Actor/Actress,California,United States
31,2,Vinny Guadagnino,Koko Iwasaki,0.0416684544089237,34,TV Personality,New York,United States
31,2,Wayne Brady,Witney Carson,0.0589280933482248,50,Comedian,Georgia,United States
31,3,Charli D'Amelio,Mark Ballas,0.0468948528827416,18,Social Media Personality,Connecticut,United States
31,3,Cheryl Ladd,Louis van Amstel,0.043416197374719,71,Actor/Actress,South Dakota,United States
31,3,Daniel Durant,Britt Stewart,0.0663193369522643,32,Actor/Actress,Michigan,United States
31,3,Gabby Windey,Valentin Chmerkovskiy,0.1624485356127528,31,TV Personality,Illinois,United States
31,3,Heidi D'Amelio,Artem Chigvintsev,0.0489800763972898,50,Social Media Personality,Louisiana,United States
31,3,Jessie James Decker,Alan Bersten,0.0541495118709176,34,Singer/Rapper,Unknown,Italy
31,3,Jordin Sparks,Brandon Armstrong,0.0513707375095275,32,Singer/Rapper,Arizona,United States
31,3,Joseph Baena,Daniella Karagach,0.0812242678063764,24,Actor/Actress,California,United States
31,3,Sam Champion,Cheryl Burke,0.0574342305628009,61,News Anchor,Kentucky,United States
31,3,Selma Blair,Sasha Farber,0.0937897057654833,50,Actor/Actress,Michigan,United States
31,3,Shangela,Gleb Savchenko,0.0450551172904475,40,TV Personality,Texas,United States
31,3,Trevor Donovan,Emma Slater,0.0726491936950821,39,Actor/Actress,California,United States
31,3,Vinny Guadagnino,Koko Iwasaki,0.1148684611256018,34,TV Personality,New York,United States
31,3,Wayne Brady,Witney Carson,0.0613997751539948,50,Comedian,Georgia,United States
31,4,Charli D'Amelio,Mark Ballas,0.0490232562521358,18,Social Media Personality,Connecticut,United States
31,4,Daniel Durant,Britt Stewart,0.0693293538634621,32,Actor/Actress,Michigan,United States
31,4,Gabby Windey,Valentin Chmerkovskiy,0.1698215411623358,31,TV Personality,Illinois,United States
31,4,Heidi D'Amelio,Artem Chigvintsev,0.0512031212141238,50,Social Media Personality,Louisiana,United States
31,4,Jessie James Decker,Alan Bersten,0.0566071803874452,34,Singer/Rapper,Unknown,Italy
31,4,Jordin Sparks,Brandon Armstrong,0.0537022865833019,32,Singer/Rapper,Arizona,United States
31,4,Joseph Baena,Daniella Karagach,0.0849107705811679,24,Actor/Actress,California,United States
31,4,Sam Champion,Cheryl Burke,0.060040981673719,61,News Anchor,Kentucky,United States
31,4,Selma Blair,Sasha Farber,0.0980465125042717,50,Actor/Actress,Michigan,United States
31,4,Shangela,Gleb Savchenko,0.0471000211030092,40,TV Personality,Texas,United States
31,4,Trevor Donovan,Emma Slater,0.0759465020165522,39,Actor/Actress,California,United States
31,4,Vinny Guadagnino,Koko Iwasaki,0.120081963347438,34,TV Personality,New York,United States
31,4,Wayne Brady,Witney Carson,0.064186509311037,50,Comedian,Georgia,United States
31,5,Charli D'Amelio,Mark Ballas,0.0514463819265498,18,Social Media Personality,Connecticut,United States
31,5,Daniel Durant,Britt Stewart,0.0727561710555528,32,Actor/Actress,Michigan,United States
31,5,Gabby Windey,Valentin Chmerkovskiy,0.1782154947247549,31,TV Personality,Illinois,United States
31,5,Heidi D'Amelio,Artem Chigvintsev,0.0537339934390522,50,Social Media Personality,Louisiana,United States
31,5,Jessie James Decker,Alan Bersten,0.0594051649082516,34,Singer/Rapper,Unknown,Italy
31,5,Jordin Sparks,Brandon Armstrong,0.0891077473623774,32,Singer/Rapper,Arizona,United States
31,5,Joseph Baena,Daniella Karagach,0.0563566877663948,24,Actor/Actress,California,United States
31,5,Selma Blair,Sasha Farber,0.1028927638530996,50,Actor/Actress,Michigan,United States
31,5,Shangela,Gleb Savchenko,0.0630086924161948,40,TV Personality,Texas,United States
31,5,Trevor Donovan,Emma Slater,0.0797003921696614,39,Actor/Actress,California,United States
31,5,Vinny Guadagnino,Koko Iwasaki,0.1260173848323896,34,TV Personality,New York,United States
31,5,Wayne Brady,Witney Carson,0.0673591255457207,50,Comedian,Georgia,United States
31,6,Charli D'Amelio,Mark Ballas,0.1149871560932061,18,Social Media Personality,Connecticut,United States
31,6,Daniel Durant,Britt Stewart,0.081308197822862,32,Actor/Actress,Michigan,United States
31,6,Gabby Windey,Valentin Chmerkovskiy,0.1991635965712861,31,TV Personality,Illinois,United States
31,6,Heidi D'Amelio,Artem Chigvintsev,0.0629810592156165,50,Social Media Personality,Louisiana,United States
31,6,Jessie James Decker,Alan Bersten,0.066387865523762,34,Singer/Rapper,Unknown,Italy
31,6,Jordin Sparks,Brandon Armstrong,0.099581798285643,32,Singer/Rapper,Arizona,United States
31,6,Shangela,Gleb Savchenko,0.0704149648505291,40,TV Personality,Texas,United States
31,6,Trevor Donovan,Emma Slater,0.0890686681153479,39,Actor/Actress,California,United States
31,6,Vinny Guadagnino,Koko Iwasaki,0.1408299297010582,34,TV Personality,New York,United States
31,6,Wayne Brady,Witney Carson,0.0752767638206885,50,Comedian,Georgia,United States
31,7,Charli D'Amelio,Mark Ballas,0.1227159357066462,18,Social Media Personality,Connecticut,United States
31,7,Daniel Durant,Britt Stewart,0.0867732702978219,32,Actor/Actress,Michigan,United States
31,7,Gabby Windey,Valentin Chmerkovskiy,0.2125502355422669,31,TV Personality,Illinois,United States
31,7,Heidi D'Amelio,Artem Chigvintsev,0.1062751177711334,50,Social Media Personality,Louisiana,United States
31,7,Jordin Sparks,Brandon Armstrong,0.0708500785140889,32,Singer/Rapper,Arizona,United States
31,7,Shangela,Gleb Savchenko,0.0751478564473674,40,TV Personality,Texas,United States
31,7,Trevor Donovan,Emma Slater,0.0950553550612201,39,Actor/Actress,California,United States
31,7,Vinny Guadagnino,Koko Iwasaki,0.1502957128947348,34,TV Personality,New York,United States
31,7,Wayne Brady,Witney Carson,0.08033643776472,50,Comedian,Georgia,United States
31,8,Charli D'Amelio,Mark Ballas,0.1320733423841837,18,Social Media Personality,Connecticut,United States
31,8,Daniel Durant,Britt Stewart,0.093389956013829,32,Actor/Actress,Michigan,United States
31,8,Gabby Windey,Valentin Chmerkovskiy,0.2287577393348463,31,TV Personality,Illinois,United States
31,8,Heidi D'Amelio,Artem Chigvintsev,0.1143788696674231,50,Social Media Personality,Louisiana,United States
31,8,Shangela,Gleb Savchenko,0.0808780743662872,40,TV Personality,Texas,United States
31,8,Trevor Donovan,Emma Slater,0.1023035711063787,39,Actor/Actress,California,United States
31,8,Vinny Guadagnino,Koko Iwasaki,0.1617561487325744,34,TV Personality,New York,United States
31,8,Wayne Brady,Witney Carson,0.0864622983944773,50,Comedian,Georgia,United States
31,9,Charli D'Amelio,Mark Ballas,0.1586162437370548,18,Social Media Personality,Connecticut,United States
31,9,Daniel Durant,Britt Stewart,0.1121586215528097,32,Actor/Actress,Michigan,United States
31,9,Gabby Windey,Valentin Chmerkovskiy,0.2747313930583076,31,TV Personality,Illinois,United States
31,9,Shangela,Gleb Savchenko,0.1942644310363561,40,TV Personality,Texas,United States
31,9,Trevor Donovan,Emma Slater,0.1228636140863179,39,Actor/Actress,California,United States
31,9,Wayne Brady,Witney Carson,0.1373656965291538,50,Comedian,Georgia,United States
31,10,Charli D'Amelio,Mark Ballas,0.2073475218846084,18,Social Media Personality,Connecticut,United States
31,10,Gabby Windey,Valentin Chmerkovskiy,0.3591364427276414,31,TV Personality,Illinois,United States
31,10,Shangela,Gleb Savchenko,0.2539478140239294,40,TV Personality,Texas,United States
31,10,Wayne Brady,Witney Carson,0.1795682213638207,50,Comedian,Georgia,United States
32,1,Adrian Peterson,Britt Stewart,0.0663193369522643,38,Athlete,Texas,United States
32,1,Alyson Hannigan,Sasha Farber,0.0812242678063764,49,Actor/Actress,Washington D.C.,United States
32,1,Ariana Madix,Pasha Pashkov,0.043416197374719,38,TV Personality,Florida,United States
32,1,Barry Williams,Peta Murgatroyd,0.0937897057654833,68,Actor/Actress,California,United States
32,1,Charity Lawson,Artem Chigvintsev,0.0450551172904475,27,TV Personality,Georgia,United States
32,1,Harry Jowsey,Rylee Arnold,0.0489800763972898,26,TV Personality,Unknown,Australia
32,1,Jamie Lynn Spears,Alan Bersten,0.1624485356127528,32,Actor/Actress,Mississippi,United States
32,1,Jason Mraz,Daniella Karagach,0.0541495118709176,46,Singer/Rapper,Virginia,United States
32,1,Lele Pons,Brandon Armstrong,0.0513707375095275,27,Social Media Personality,Unknown,Venezuela
32,1,Matt Walsh,Koko Iwasaki,0.0613997751539948,58,Comedian,Illinois,United States
32,1,Mauricio Umansky,Emma Slater,0.0468948528827416,53,TV Personality,Unknown,Mexico
32,1,Mira Sorvino,Gleb Savchenko,0.1148684611256018,55,Actor/Actress,New York,United States
32,1,Tyson Beckford,Jenna Johnson,0.0574342305628009,52,Model,New York,United States
32,1,Xochitl Gomez,Valentin Chmerkovskiy,0.0726491936950821,17,Actor/Actress,California,United States
32,2,Adrian Peterson,Britt Stewart,0.0693293538634621,38,Athlete,Texas,United States
32,2,Alyson Hannigan,Sasha Farber,0.0849107705811679,49,Actor/Actress,Washington D.C.,United States
32,2,Ariana Madix,Pasha Pashkov,0.064186509311037,38,TV Personality,Florida,United States
32,2,Barry Williams,Peta Murgatroyd,0.0980465125042717,68,Actor/Actress,California,United States
32,2,Charity Lawson,Artem Chigvintsev,0.0471000211030092,27,TV Personality,Georgia,United States
32,2,Harry Jowsey,Rylee Arnold,0.0512031212141238,26,TV Personality,Unknown,Australia
32,2,Jamie Lynn Spears,Alan Bersten,0.0490232562521358,32,Actor/Actress,Mississippi,United States
32,2,Jason Mraz,Daniella Karagach,0.0566071803874452,46,Singer/Rapper,Virginia,United States
32,2,Lele Pons,Brandon Armstrong,0.0537022865833019,27,Social Media Personality,Unknown,Venezuela
32,2,Mauricio Umansky,Emma Slater,0.1698215411623358,53,TV Personality,Unknown,Mexico
32,2,Mira Sorvino,Gleb Savchenko,0.120081963347438,55,Actor/Actress,New York,United States
32,2,Tyson Beckford,Jenna Johnson,0.060040981673719,52,Model,New York,United States
32,2,Xochitl Gomez,Valentin Chmerkovskiy,0.0759465020165522,17,Actor/Actress,California,United States
32,3,Adrian Peterson,Britt Stewart,0.0727561710555528,38,Athlete,Texas,United States
32,3,Alyson Hannigan,Sasha Farber,0.0891077473623774,49,Actor/Actress,Washington D.C.,United States
32,3,Ariana Madix,Pasha Pashkov,0.0673591255457207,38,TV Personality,Florida,United States
32,3,Barry Williams,Peta Murgatroyd,0.1028927638530996,68,Actor/Actress,California,United States
32,3,Charity Lawson,Artem Chigvintsev,0.0514463819265498,27,TV Personality,Georgia,United States
32,3,Harry Jowsey,Rylee Arnold,0.0537339934390522,26,TV Personality,Unknown,Australia
32,3,Jason Mraz,Daniella Karagach,0.0594051649082516,46,Singer/Rapper,Virginia,United States
32,3,Lele Pons,Brandon Armstrong,0.0563566877663948,27,Social Media Personality,Unknown,Venezuela
32,3,Mauricio Umansky,Emma Slater,0.1782154947247549,53,TV Personality,Unknown,Mexico
32,3,Mira Sorvino,Gleb Savchenko,0.1260173848323896,55,Actor/Actress,New York,United States
32,3,Tyson Beckford,Jenna Johnson,0.0630086924161948,52,Model,New York,United States
32,3,Xochitl Gomez,Valentin Chmerkovskiy,0.0797003921696614,17,Actor/Actress,California,United States
32,4,Adrian Peterson,Britt Stewart,0.0566483458765231,38,Athlete,Texas,United States
32,4,Alyson Hannigan,Sasha Farber,0.0939406541333518,49,Actor/Actress,Washington D.C.,United States
32,4,Ariana Madix,Pasha Pashkov,0.0710124596673088,38,TV Personality,Florida,United States
32,4,Barry Williams,Peta Murgatroyd,0.1084733239034804,68,Actor/Actress,California,United States
32,4,Charity Lawson,Artem Chigvintsev,0.0664260735667931,27,TV Personality,Georgia,United States
32,4,Harry Jowsey,Rylee Arnold,0.0767022229099958,26,TV Personality,Unknown,Australia
32,4,Jason Mraz,Daniella Karagach,0.0626271027555678,46,Singer/Rapper,Virginia,United States
32,4,Lele Pons,Brandon Armstrong,0.0594132863895005,27,Social Media Personality,Unknown,Venezuela
32,4,Mauricio Umansky,Emma Slater,0.1878813082667036,53,TV Personality,Unknown,Mexico
32,4,Mira Sorvino,Gleb Savchenko,0.1328521471335862,55,Actor/Actress,New York,United States
32,4,Xochitl Gomez,Valentin Chmerkovskiy,0.0840230753971885,17,Actor/Actress,California,United States
32,5,Alyson Hannigan,Sasha Farber,0.099581798285643,49,Actor/Actress,Washington D.C.,United States
32,5,Ariana Madix,Pasha Pashkov,0.0752767638206885,38,TV Personality,Florida,United States
32,5,Barry Williams,Peta Murgatroyd,0.1149871560932061,68,Actor/Actress,California,United States
32,5,Charity Lawson,Artem Chigvintsev,0.0704149648505291,27,TV Personality,Georgia,United States
32,5,Harry Jowsey,Rylee Arnold,0.1408299297010582,26,TV Personality,Unknown,Australia
32,5,Jason Mraz,Daniella Karagach,0.066387865523762,46,Singer/Rapper,Virginia,United States
32,5,Lele Pons,Brandon Armstrong,0.0629810592156165,27,Social Media Personality,Unknown,Venezuela
32,5,Mauricio Umansky,Emma Slater,0.1991635965712861,53,TV Personality,Unknown,Mexico
32,5,Mira Sorvino,Gleb Savchenko,0.081308197822862,55,Actor/Actress,New York,United States
32,5,Xochitl Gomez,Valentin Chmerkovskiy,0.0890686681153479,17,Actor/Actress,California,United States
32,6,Alyson Hannigan,Sasha Farber,0.2125502355422669,49,Actor/Actress,Washington D.C.,United States
32,6,Ariana Madix,Pasha Pashkov,0.08033643776472,38,TV Personality,Florida,United States
32,6,Barry Williams,Peta Murgatroyd,0.1227159357066462,68,Actor/Actress,California,United States
32,6,Charity Lawson,Artem Chigvintsev,0.0751478564473674,27,TV Personality,Georgia,United States
32,6,Harry Jowsey,Rylee Arnold,0.1502957128947348,26,TV Personality,Unknown,Australia
32,6,Jason Mraz,Daniella Karagach,0.0708500785140889,46,Singer/Rapper,Virginia,United States
32,6,Lele Pons,Brandon Armstrong,0.0867732702978219,27,Social Media Personality,Unknown,Venezuela
32,6,Mauricio Umansky,Emma Slater,0.1062751177711334,53,TV Personality,Unknown,Mexico
32,6,Xochitl Gomez,Valentin Chmerkovskiy,0.0950553550612201,17,Actor/Actress,California,United States
32,7,Alyson Hannigan,Sasha Farber,0.2287577393348463,49,Actor/Actress,Washington D.C.,United States
32,7,Ariana Madix,Pasha Pashkov,0.0864622983944773,38,TV Personality,Florida,United States
32,7,Barry Williams,Peta Murgatroyd,0.1320733423841837,68,Actor/Actress,California,United States
32,7,Charity Lawson,Artem Chigvintsev,0.093389956013829,27,TV Personality,Georgia,United States
32,7,Harry Jowsey,Rylee Arnold,0.1617561487325744,26,TV Personality,Unknown,Australia
32,7,Jason Mraz,Daniella Karagach,0.1143788696674231,46,Singer/Rapper,Virginia,United States
32,7,Lele Pons,Brandon Armstrong,0.0808780743662872,27,Social Media Personality,Unknown,Venezuela
32,7,Xochitl Gomez,Valentin Chmerkovskiy,0.1023035711063787,17,Actor/Actress,California,United States
32,8,Alyson Hannigan,Sasha Farber,0.2488872618038387,49,Actor/Actress,Washington D.C.,United States
32,8,Ariana Madix,Pasha Pashkov,0.0940705427463974,38,TV Personality,Florida,United States
32,8,Barry Williams,Peta Murgatroyd,0.1244436309019193,68,Actor/Actress,California,United States
32,8,Charity Lawson,Artem Chigvintsev,0.1016077991496491,27,TV Personality,Georgia,United States
32,8,Harry Jowsey,Rylee Arnold,0.1759898705724459,26,TV Personality,Unknown,Australia
32,8,Jason Mraz,Daniella Karagach,0.1436951276003152,46,Singer/Rapper,Virginia,United States
32,8,Xochitl Gomez,Valentin Chmerkovskiy,0.111305767225434,17,Actor/Actress,California,United States
32,9,Alyson Hannigan,Sasha Farber,0.2747313930583076,49,Actor/Actress,Washington D.C.,United States
32,9,Ariana Madix,Pasha Pashkov,0.1373656965291538,38,TV Personality,Florida,United States
32,9,Charity Lawson,Artem Chigvintsev,0.1942644310363561,27,TV Personality,Georgia,United States
32,9,Harry Jowsey,Rylee Arnold,0.1121586215528097,26,TV Personality,Unknown,Australia
