season,week,celebrity_name,ballroom_partner,judge_total,judge_percent,judge_rank,fan_vote_percent,combined_score,eliminated,method,fan_rank,combined_rank
28,8,Lauren Alaina,Gleb Savchenko,24.0,0.1243528470584334,6,0.111305767225434,0.2356586142838674,False,rank,5.0,11.0
28,8,Sean Spicer,Lindsay Arnold,20.0,0.1036273725486945,7,0.2488872618038387,0.3525146343525333,False,rank,1.0,8.0
28,9,Ally Brooke,Sasha Farber,40.0,0.1918465227817745,1,0.1121586215528097,0.3040051443345843,False,rank,6.0,7.0
28,9,Hannah Brown,Alan Bersten,35.5,0.1702637889688249,4,0.1373656965291538,0.3076294854979787,False,rank,4.0,8.0
28,9,James Van Der Beek,Emma Slater,36.0,0.1726618705035971,3,0.1942644310363561,0.3669263015399532,False,rank,2.0,5.0
28,9,Kel Mitchell,Witney Carson,37.0,0.1774580335731415,2,0.1586162437370548,0.3360742773101963,False,rank,3.0,5.0
28,9,Lauren Alaina,Gleb Savchenko,35.0,0.1678657074340527,5,0.2747313930583076,0.4425971004923604,False,rank,1.0,6.0
28,9,Sean Spicer,Lindsay Arnold,25.0,0.1199040767386091,6,0.1228636140863179,0.242767690824927,True,rank,5.0,11.0
28,10,Ally Brooke,Sasha Farber,29.5,0.2145454545454545,1,0.1383846451279427,0.3529300996733973,False,rank,5.0,6.0
28,10,Hannah Brown,Alan Bersten,27.0,0.1963636363636363,3,0.1547187367741325,0.3510823731377689,False,rank,4.0,7.0
28,10,James Van Der Beek,Emma Slater,25.5,0.1854545454545454,5,0.2188053358992111,0.4042598813537565,True,rank,2.0,7.0
28,10,Kel Mitchell,Witney Carson,28.5,0.2072727272727272,2,0.1786538086504485,0.3859265359231758,False,rank,3.0,5.0
28,10,Lauren Alaina,Gleb Savchenko,27.0,0.1963636363636363,3,0.309437473548265,0.5058011099119014,False,rank,1.0,4.0
28,11,Ally Brooke,Sasha Farber,30.0,0.2564102564102564,1,0.2539478140239294,0.5103580704341858,False,rank,2.0,3.0
28,11,Hannah Brown,Alan Bersten,29.0,0.2478632478632478,3,0.1795682213638207,0.4274314692270686,False,rank,4.0,7.0
28,11,Kel Mitchell,Witney Carson,29.5,0.2521367521367521,2,0.2073475218846084,0.4594842740213606,False,rank,3.0,5.0
28,11,Lauren Alaina,Gleb Savchenko,28.5,0.2435897435897435,4,0.3591364427276414,0.6027261863173851,False,rank,1.0,5.0
29,1,AJ McLean,Cheryl Burke,18.0,0.0692307692307692,6,0.0493027801443283,0.1185335493750975,False,rank,10.0,16.0
29,1,Anne Heche,Keo Motsepe,18.0,0.0692307692307692,6,0.1559090802346026,0.2251398494653718,False,rank,1.0,7.0
29,1,Carole Baskin,Pasha Pashkov,11.0,0.0423076923076923,15,0.0432413986997145,0.0855490910074068,False,rank,13.0,28.0
29,1,Charles Oakley,Emma Slater,12.0,0.0461538461538461,14,0.0636496154735697,0.1098034616274159,False,rank,6.0,20.0
29,1,Chrishell Stause,Gleb Savchenko,13.0,0.05,13,0.0900141494425547,0.1400141494425548,False,rank,3.0,16.0
29,1,Jeannie Mai,Brandon Armstrong,18.0,0.0692307692307692,6,0.0402555514180754,0.1094863206488446,False,rank,15.0,21.0
29,1,Jesse Metcalfe,Sharna Burgess,18.0,0.0692307692307692,6,0.110244367882445,0.1794751371132142,False,rank,2.0,8.0
29,1,Johnny Weir,Britt Stewart,18.0,0.0692307692307692,6,0.0551221839412225,0.1243529531719917,False,rank,8.0,14.0
29,1,Justina Machado,Sasha Farber,21.0,0.0807692307692307,1,0.069724660342808,0.1504938911120388,False,rank,5.0,6.0
29,1,Kaitlyn Bristowe,Artem Chigvintsev,20.0,0.0769230769230769,3,0.0450070747212773,0.1219301516443543,False,rank,12.0,15.0
29,1,Monica Aldama,Valentin Chmerkovskiy,19.0,0.073076923076923,5,0.0416684544089237,0.1147453774858467,False,rank,14.0,19.0
29,1,Nelly,Daniella Karagach,16.0,0.0615384615384615,12,0.0470083564134174,0.108546817951879,False,rank,11.0,23.0
29,1,Nev Schulman,Jenna Johnson,20.0,0.0769230769230769,3,0.0519696934115341,0.1288927703346111,False,rank,9.0,12.0
29,1,Skai Jackson,Alan Bersten,21.0,0.0807692307692307,1,0.0779545401173013,0.158723770886532,False,rank,4.0,5.0
29,1,Veron Davis,Peta Murgatroyd,17.0,0.0653846153846153,11,0.0589280933482248,0.1243127087328402,False,rank,7.0,18.0
29,2,AJ McLean,Cheryl Burke,19.0,0.0695970695970696,5,0.0493027801443283,0.1188998497413979,False,rank,10.0,15.0
29,2,Anne Heche,Keo Motsepe,18.0,0.0659340659340659,6,0.1559090802346026,0.2218431461686685,False,rank,1.0,7.0
29,2,Carole Baskin,Pasha Pashkov,16.0,0.0586080586080586,12,0.0432413986997145,0.1018494573077731,False,rank,13.0,25.0
29,2,Charles Oakley,Emma Slater,15.0,0.0549450549450549,14,0.0416684544089237,0.0966135093539786,True,rank,14.0,28.0
29,2,Chrishell Stause,Gleb Savchenko,18.0,0.0659340659340659,6,0.0900141494425547,0.1559482153766207,False,rank,3.0,9.0
29,2,Jeannie Mai,Brandon Armstrong,18.0,0.0659340659340659,6,0.0402555514180754,0.1061896173521413,False,rank,15.0,21.0
29,2,Jesse Metcalfe,Sharna Burgess,20.0,0.0732600732600732,4,0.110244367882445,0.1835044411425183,False,rank,2.0,6.0
29,2,Johnny Weir,Britt Stewart,18.0,0.0659340659340659,6,0.0551221839412225,0.1210562498752884,False,rank,8.0,14.0
29,2,Justina Machado,Sasha Farber,21.0,0.0769230769230769,2,0.069724660342808,0.1466477372658849,False,rank,5.0,7.0
29,2,Kaitlyn Bristowe,Artem Chigvintsev,22.0,0.0805860805860805,1,0.0450070747212773,0.1255931553073579,False,rank,12.0,13.0
29,2,Monica Aldama,Valentin Chmerkovskiy,16.0,0.0586080586080586,12,0.0636496154735697,0.1222576740816283,False,rank,6.0,18.0
29,2,Nelly,Daniella Karagach,18.0,0.0659340659340659,6,0.0470083564134174,0.1129424223474833,False,rank,11.0,17.0
29,2,Nev Schulman,Jenna Johnson,21.0,0.0769230769230769,2,0.0519696934115341,0.1288927703346111,False,rank,9.0,11.0
29,2,Skai Jackson,Alan Bersten,15.0,0.0549450549450549,14,0.0779545401173013,0.1328995950623562,False,rank,4.0,18.0
29,2,Veron Davis,Peta Murgatroyd,18.0,0.0659340659340659,6,0.0589280933482248,0.1248621592822908,False,rank,7.0,13.0
29,3,AJ McLean,Cheryl Burke,21.0,0.0747330960854092,7,0.0513707375095275,0.1261038335949368,False,rank,10.0,17.0
29,3,Anne Heche,Keo Motsepe,15.0,0.0533807829181494,13,0.1624485356127528,0.2158293185309023,False,rank,1.0,14.0
29,3,Carole Baskin,Pasha Pashkov,12.0,0.0427046263345195,14,0.0450551172904475,0.0877597436249671,True,rank,13.0,27.0
29,3,Chrishell Stause,Gleb Savchenko,22.0,0.0782918149466192,4,0.0937897057654833,0.1720815207121026,False,rank,3.0,7.0
29,3,Jeannie Mai,Brandon Armstrong,22.0,0.0782918149466192,4,0.043416197374719,0.1217080123213382,False,rank,14.0,18.0
29,3,Jesse Metcalfe,Sharna Burgess,20.0,0.0711743772241993,9,0.1148684611256018,0.1860428383498011,False,rank,2.0,11.0
29,3,Johnny Weir,Britt Stewart,24.0,0.0854092526690391,1,0.0574342305628009,0.1428434832318401,False,rank,8.0,9.0
29,3,Justina Machado,Sasha Farber,19.0,0.0676156583629893,10,0.0726491936950821,0.1402648520580715,False,rank,5.0,15.0
29,3,Kaitlyn Bristowe,Artem Chigvintsev,23.0,0.0818505338078291,3,0.0468948528827416,0.1287453866905708,False,rank,12.0,15.0
29,3,Monica Aldama,Valentin Chmerkovskiy,21.0,0.0747330960854092,7,0.0663193369522643,0.1410524330376735,False,rank,6.0,13.0
29,3,Nelly,Daniella Karagach,18.0,0.0640569395017793,11,0.0489800763972898,0.1130370158990692,False,rank,11.0,22.0
29,3,Nev Schulman,Jenna Johnson,24.0,0.0854092526690391,1,0.0541495118709176,0.1395587645399567,False,rank,9.0,10.0
29,3,Skai Jackson,Alan Bersten,18.0,0.0640569395017793,11,0.0812242678063764,0.1452812073081557,False,rank,4.0,15.0
29,3,Veron Davis,Peta Murgatroyd,22.0,0.0782918149466192,4,0.0613997751539948,0.139691590100614,False,rank,7.0,11.0
29,4,AJ McLean,Cheryl Burke,24.0,0.0797342192691029,3,0.0537022865833019,0.1334365058524049,False,rank,10.0,13.0
29,4,Anne Heche,Keo Motsepe,21.0,0.0697674418604651,10,0.0471000211030092,0.1168674629634743,True,rank,13.0,23.0
29,4,Chrishell Stause,Gleb Savchenko,22.0,0.0730897009966777,8,0.0980465125042717,0.1711362135009494,False,rank,3.0,11.0
29,4,Jeannie Mai,Brandon Armstrong,21.0,0.0697674418604651,10,0.1698215411623358,0.2395889830228009,False,rank,1.0,11.0
29,4,Jesse Metcalfe,Sharna Burgess,21.0,0.0697674418604651,10,0.120081963347438,0.1898494052079031,False,rank,2.0,12.0
29,4,Johnny Weir,Britt Stewart,24.0,0.0797342192691029,3,0.060040981673719,0.139775200942822,False,rank,8.0,11.0
29,4,Justina Machado,Sasha Farber,24.0,0.0797342192691029,3,0.0759465020165522,0.1556807212856552,False,rank,5.0,8.0
29,4,Kaitlyn Bristowe,Artem Chigvintsev,25.0,0.0830564784053156,2,0.0490232562521358,0.1320797346574514,False,rank,12.0,14.0
29,4,Monica Aldama,Valentin Chmerkovskiy,24.0,0.0797342192691029,3,0.0693293538634621,0.1490635731325651,False,rank,6.0,9.0
29,4,Nelly,Daniella Karagach,21.0,0.0697674418604651,10,0.0512031212141238,0.120970563074589,False,rank,11.0,21.0
29,4,Nev Schulman,Jenna Johnson,24.0,0.0797342192691029,3,0.0566071803874452,0.1363413996565482,False,rank,9.0,12.0
29,4,Skai Jackson,Alan Bersten,28.0,0.0930232558139534,1,0.0849107705811679,0.1779340263951214,False,rank,4.0,5.0
29,4,Veron Davis,Peta Murgatroyd,22.0,0.0730897009966777,8,0.064186509311037,0.1372762103077147,False,rank,7.0,15.0
29,5,AJ McLean,Cheryl Burke,24.0,0.0836236933797909,5,0.0563566877663948,0.1399803811461857,False,rank,10.0,15.0
29,5,Chrishell Stause,Gleb Savchenko,19.0,0.0662020905923344,11,0.1028927638530996,0.1690948544454341,False,rank,3.0,14.0
29,5,Jeannie Mai,Brandon Armstrong,24.0,0.0836236933797909,5,0.1782154947247549,0.2618391881045459,False,rank,1.0,6.0
29,5,Jesse Metcalfe,Sharna Burgess,19.0,0.0662020905923344,11,0.0673591255457207,0.1335612161380552,True,rank,7.0,18.0
29,5,Johnny Weir,Britt Stewart,29.0,0.1010452961672473,1,0.0630086924161948,0.1640539885834422,False,rank,8.0,9.0
29,5,Justina Machado,Sasha Farber,24.0,0.0836236933797909,5,0.0797003921696614,0.1633240855494524,False,rank,5.0,10.0
29,5,Kaitlyn Bristowe,Artem Chigvintsev,27.0,0.0940766550522648,2,0.0514463819265498,0.1455230369788146,False,rank,12.0,14.0
29,5,Monica Aldama,Valentin Chmerkovskiy,26.0,0.0905923344947735,3,0.0727561710555528,0.1633485055503263,False,rank,6.0,9.0
29,5,Nelly,Daniella Karagach,24.0,0.0836236933797909,5,0.0537339934390522,0.1373576868188431,False,rank,11.0,16.0
29,5,Nev Schulman,Jenna Johnson,26.0,0.0905923344947735,3,0.0594051649082516,0.1499974994030251,False,rank,9.0,12.0
29,5,Skai Jackson,Alan Bersten,24.0,0.0836236933797909,5,0.0891077473623774,0.1727314407421684,False,rank,4.0,9.0
29,5,Veron Davis,Peta Murgatroyd,21.0,0.073170731707317,10,0.1260173848323896,0.1991881165397067,False,rank,2.0,12.0
29,6,AJ McLean,Cheryl Burke,27.0,0.1007462686567164,1,0.0594132863895005,0.1601595550462169,False,rank,10.0,11.0
29,6,Chrishell Stause,Gleb Savchenko,24.0,0.0895522388059701,7,0.1084733239034804,0.1980255627094505,False,rank,3.0,10.0
29,6,Jeannie Mai,Brandon Armstrong,25.0,0.0932835820895522,6,0.1878813082667036,0.2811648903562559,False,rank,1.0,7.0
29,6,Johnny Weir,Britt Stewart,22.0,0.0820895522388059,9,0.0664260735667931,0.1485156258055991,False,rank,8.0,17.0
29,6,Justina Machado,Sasha Farber,27.0,0.1007462686567164,1,0.0840230753971885,0.1847693440539049,False,rank,5.0,6.0
29,6,Kaitlyn Bristowe,Artem Chigvintsev,27.0,0.1007462686567164,1,0.0710124596673088,0.1717587283240252,False,rank,7.0,8.0
29,6,Monica Aldama,Valentin Chmerkovskiy,27.0,0.1007462686567164,1,0.0767022229099958,0.1774484915667122,False,rank,6.0,7.0
29,6,Nelly,Daniella Karagach,24.0,0.0895522388059701,7,0.1328521471335862,0.2224043859395564,False,rank,2.0,9.0
29,6,Nev Schulman,Jenna Johnson,26.0,0.0970149253731343,5,0.0626271027555678,0.1596420281287022,False,rank,9.0,14.0
29,6,Skai Jackson,Alan Bersten,18.0,0.0671641791044776,11,0.0939406541333518,0.1611048332378294,False,rank,4.0,15.0
29,6,Veron Davis,Peta Murgatroyd,21.0,0.0783582089552238,10,0.0566483458765231,0.135006554831747,True,rank,11.0,21.0
29,7,AJ McLean,Cheryl Burke,26.0,0.1,5,0.0629810592156165,0.1629810592156166,False,rank,10.0,15.0
29,7,Chrishell Stause,Gleb Savchenko,26.0,0.1,5,0.1149871560932061,0.2149871560932061,False,rank,3.0,8.0
29,7,Jeannie Mai,Brandon Armstrong,25.0,0.0961538461538461,8,0.1991635965712861,0.2953174427251323,False,rank,1.0,9.0
29,7,Johnny Weir,Britt Stewart,27.0,0.1038461538461538,2,0.0704149648505291,0.1742611186966829,False,rank,8.0,10.0
29,7,Justina Machado,Sasha Farber,26.0,0.1,5,0.0890686681153479,0.189068668115348,False,rank,5.0,10.0
29,7,Kaitlyn Bristowe,Artem Chigvintsev,24.0,0.0923076923076923,9,0.0752767638206885,0.1675844561283808,False,rank,7.0,16.0
29,7,Monica Aldama,Valentin Chmerkovskiy,22.0,0.0846153846153846,10,0.081308197822862,0.1659235824382467,True,rank,6.0,16.0
29,7,Nelly,Daniella Karagach,27.0,0.1038461538461538,2,0.1408299297010582,0.2446760835472121,False,rank,2.0,4.0
29,7,Nev Schulman,Jenna Johnson,30.0,0.1153846153846153,1,0.066387865523762,0.1817724809083774,False,rank,9.0,10.0
29,7,Skai Jackson,Alan Bersten,27.0,0.1038461538461538,2,0.099581798285643,0.2034279521317969,False,rank,4.0,6.0
29,8,AJ McLean,Cheryl Burke,27.0,0.1216218407600734,5,0.2287577393348463,0.3503795800949197,False,rank,1.0,6.0
29,8,Chrishell Stause,Gleb Savchenko,27.0,0.1216218407600734,5,0.1143788696674231,0.2360007104274966,True,rank,4.0,9.0
29,8,Johnny Weir,Britt Stewart,30.0,0.1351353786223038,1,0.0808780743662872,0.216013452988591,False,rank,8.0,9.0
29,8,Justina Machado,Sasha Farber,28.9998,0.1306299650990362,3,0.1023035711063787,0.232933536205415,False,rank,5.0,8.0
29,8,Kaitlyn Bristowe,Artem Chigvintsev,28.0,0.1261263533808169,4,0.0864622983944773,0.2125886517752942,False,rank,7.0,11.0
29,8,Nelly,Daniella Karagach,24.0,0.108108302897843,8,0.1617561487325744,0.2698644516304175,False,rank,2.0,10.0
29,8,Nev Schulman,Jenna Johnson,30.0,0.1351353786223038,1,0.093389956013829,0.2285253346361328,False,rank,6.0,7.0
29,8,Skai Jackson,Alan Bersten,26.9998,0.1216209398575493,7,0.1320733423841837,0.253694282241733,False,rank,3.0,10.0
29,9,AJ McLean,Cheryl Burke,24.9998,0.1295331794121426,6,0.111305767225434,0.2408389466375767,True,rank,5.0,11.0
29,9,Johnny Weir,Britt Stewart,30.0,0.1554410588230417,1,0.1244436309019193,0.2798846897249611,False,rank,4.0,5.0
29,9,Justina Machado,Sasha Farber,25.9998,0.1347145480395773,5,0.2488872618038387,0.3836018098434161,False,rank,1.0,6.0
29,9,Kaitlyn Bristowe,Artem Chigvintsev,30.0,0.1554410588230417,1,0.0940705427463974,0.2495116015694392,False,rank,7.0,8.0
29,9,Nelly,Daniella Karagach,24.0,0.1243528470584334,7,0.1759898705724459,0.3003427176308794,False,rank,2.0,9.0
29,9,Nev Schulman,Jenna Johnson,28.9998,0.1502586539218815,3,0.1016077991496491,0.2518664530715306,False,rank,6.0,9.0
29,9,Skai Jackson,Alan Bersten,28.9998,0.1502586539218815,3,0.1436951276003152,0.2939537815221967,False,rank,3.0,6.0
29,10,Johnny Weir,Britt Stewart,28.5,0.1637931034482758,4,0.1586162437370548,0.3224093471853306,True,rank,3.0,7.0
29,10,Justina Machado,Sasha Farber,29.0,0.1666666666666666,3,0.2747313930583076,0.4413980597249742,False,rank,1.0,4.0
29,10,Kaitlyn Bristowe,Artem Chigvintsev,30.0,0.1724137931034483,1,0.1228636140863179,0.2952774071897662,False,rank,5.0,6.0
29,10,Nelly,Daniella Karagach,28.0,0.160919540229885,6,0.1942644310363561,0.3551839712662411,False,rank,2.0,8.0
29,10,Nev Schulman,Jenna Johnson,30.0,0.1724137931034483,1,0.1121586215528097,0.284572414656258,False,rank,6.0,7.0
29,10,Skai Jackson,Alan Bersten,28.5,0.1637931034482758,4,0.1373656965291538,0.3011587999774296,True,rank,4.0,8.0
29,11,Justina Machado,Sasha Farber,30.0,0.2531645569620253,1,0.3591364427276414,0.6123009996896668,False,rank,1.0,2.0
29,11,Kaitlyn Bristowe,Artem Chigvintsev,30.0,0.2531645569620253,1,0.1795682213638207,0.432732778325846,False,rank,4.0,5.0
29,11,Nelly,Daniella Karagach,28.5,0.240506329113924,4,0.2539478140239294,0.4944541431378534,False,rank,2.0,6.0
29,11,Nev Schulman,Jenna Johnson,30.0,0.2531645569620253,1,0.2073475218846084,0.4605120788466338,False,rank,3.0,4.0
30,1,Amanda Kloots,Alan Bersten,28.0,0.0765027322404371,2,0.0402555514180754,0.1167582836585126,False,rank,15.0,17.0
30,1,Brian Austin Green,Sharna Burgess,24.0,0.0655737704918032,9,0.110244367882445,0.1758181383742483,False,rank,2.0,11.0
30,1,Christine Chiu,Pasha Pashkov,25.0,0.0683060109289617,7,0.0432413986997145,0.1115474096286762,False,rank,13.0,20.0
30,1,Cody Rigsby,Cheryl Burke,24.0,0.0655737704918032,9,0.0551221839412225,0.1206959544330257,False,rank,8.0,17.0
30,1,Iman Shumpert,Daniella Karagach,21.0,0.0573770491803278,14,0.0589280933482248,0.1163051425285527,False,rank,7.0,21.0
30,1,Jimmie Allen,Emma Slater,22.0,0.0601092896174863,13,0.0493027801443283,0.1094120697618146,False,rank,10.0,23.0
30,1,JoJo Siwa,Jenna Johnson,29.0,0.0792349726775956,1,0.0450070747212773,0.124242047398873,False,rank,12.0,13.0
30,1,Kenya Moore,Brandon Armstrong,26.0,0.0710382513661202,5,0.0416684544089237,0.1127067057750439,False,rank,14.0,19.0
30,1,Martin Kove,Britt Stewart,13.0,0.0355191256830601,15,0.1559090802346026,0.1914282059176626,False,rank,1.0,16.0
30,1,Matt James,Lindsay Arnold,24.0,0.0655737704918032,9,0.0779545401173013,0.1435283106091046,False,rank,4.0,13.0
30,1,Melanie C,Gleb Savchenko,27.0,0.0737704918032786,4,0.0519696934115341,0.1257401852148129,False,rank,9.0,13.0
30,1,Melora Hardin,Artem Chigvintsev,26.0,0.0710382513661202,5,0.0900141494425547,0.161052400808675,False,rank,3.0,8.0
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,24.0,0.0655737704918032,9,0.069724660342808,0.1352984308346113,False,rank,5.0,14.0
30,1,Olivia Jade,Valentin Chmerkovskiy,25.0,0.0683060109289617,7,0.0470083564134174,0.1153143673423792,False,rank,11.0,18.0
30,1,Suni Lee,Sasha Farber,28.0,0.0765027322404371,2,0.0636496154735697,0.1401523477140069,False,rank,6.0,8.0
30,2,Amanda Kloots,Alan Bersten,32.0,0.0831168831168831,1,0.0402555514180754,0.1233724345349585,False,rank,15.0,16.0
30,2,Brian Austin Green,Sharna Burgess,23.0,0.0597402597402597,13,0.110244367882445,0.1699846276227047,False,rank,2.0,15.0
30,2,Christine Chiu,Pasha Pashkov,24.0,0.0623376623376623,10,0.0432413986997145,0.1055790610373768,False,rank,13.0,23.0
30,2,Cody Rigsby,Cheryl Burke,24.0,0.0623376623376623,10,0.0551221839412225,0.1174598462788848,False,rank,8.0,18.0
30,2,Iman Shumpert,Daniella Karagach,25.0,0.0649350649350649,9,0.0589280933482248,0.1238631582832898,False,rank,7.0,16.0
30,2,Jimmie Allen,Emma Slater,27.0,0.0701298701298701,5,0.0493027801443283,0.1194326502741984,False,rank,10.0,15.0
30,2,JoJo Siwa,Jenna Johnson,31.0,0.0805194805194805,2,0.0450070747212773,0.1255265552407579,False,rank,12.0,14.0
30,2,Kenya Moore,Brandon Armstrong,24.0,0.0623376623376623,10,0.1559090802346026,0.2182467425722649,False,rank,1.0,11.0
30,2,Martin Kove,Britt Stewart,15.0,0.0389610389610389,15,0.0416684544089237,0.0806294933699626,True,rank,14.0,29.0
30,2,Matt James,Lindsay Arnold,22.0,0.0571428571428571,14,0.0779545401173013,0.1350973972601584,False,rank,4.0,18.0
30,2,Melanie C,Gleb Savchenko,30.0,0.0779220779220779,3,0.0519696934115341,0.1298917713336121,False,rank,9.0,12.0
30,2,Melora Hardin,Artem Chigvintsev,27.0,0.0701298701298701,5,0.0900141494425547,0.1601440195724249,False,rank,3.0,8.0
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,26.0,0.0675324675324675,8,0.069724660342808,0.1372571278752755,False,rank,5.0,13.0
30,2,Olivia Jade,Valentin Chmerkovskiy,27.0,0.0701298701298701,5,0.0470083564134174,0.1171382265432876,False,rank,11.0,16.0
30,2,Suni Lee,Sasha Farber,28.0,0.0727272727272727,4,0.0636496154735697,0.1363768882008424,False,rank,6.0,10.0
30,3,Amanda Kloots,Alan Bersten,24.0,0.0805369127516778,1,0.043416197374719,0.1239531101263968,False,rank,14.0,15.0
30,3,Brian Austin Green,Sharna Burgess,19.0,0.0637583892617449,12,0.1148684611256018,0.1786268503873468,False,rank,2.0,14.0
30,3,Christine Chiu,Pasha Pashkov,21.0,0.0704697986577181,7,0.0574342305628009,0.127904029220519,True,rank,8.0,15.0
30,3,Cody Rigsby,Cheryl Burke,18.0,0.0604026845637583,14,0.0450551172904475,0.1054578018542059,False,rank,13.0,27.0
30,3,Iman Shumpert,Daniella Karagach,19.0,0.0637583892617449,12,0.0613997751539948,0.1251581644157398,False,rank,7.0,19.0
30,3,Jimmie Allen,Emma Slater,20.0,0.0671140939597315,10,0.0513707375095275,0.1184848314692591,False,rank,10.0,20.0
30,3,JoJo Siwa,Jenna Johnson,24.0,0.0805369127516778,1,0.0468948528827416,0.1274317656344195,False,rank,12.0,13.0
30,3,Kenya Moore,Brandon Armstrong,21.0,0.0704697986577181,7,0.1624485356127528,0.2329183342704709,False,rank,1.0,8.0
30,3,Matt James,Lindsay Arnold,20.0,0.0671140939597315,10,0.0812242678063764,0.1483383617661079,False,rank,4.0,14.0
30,3,Melanie C,Gleb Savchenko,22.0,0.0738255033557047,5,0.0541495118709176,0.1279750152266223,False,rank,9.0,14.0
30,3,Melora Hardin,Artem Chigvintsev,23.0,0.0771812080536912,4,0.0937897057654833,0.1709709138191746,False,rank,3.0,7.0
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,22.0,0.0738255033557047,5,0.0726491936950821,0.1464746970507868,False,rank,5.0,10.0
30,3,Olivia Jade,Valentin Chmerkovskiy,24.0,0.0805369127516778,1,0.0489800763972898,0.1295169891489676,False,rank,11.0,12.0
30,3,Suni Lee,Sasha Farber,21.0,0.0704697986577181,7,0.0663193369522643,0.1367891356099824,False,rank,6.0,13.0
30,4,Amanda Kloots,Alan Bersten,34.0,0.0815347721822542,4,0.060040981673719,0.1415757538559732,False,rank,8.0,12.0
30,4,Brian Austin Green,Sharna Burgess,26.0,0.0623501199040767,13,0.0471000211030092,0.1094501410070859,True,rank,13.0,26.0
30,4,Cody Rigsby,Cheryl Burke,29.0,0.0695443645083932,11,0.120081963347438,0.1896263278558313,False,rank,2.0,13.0
30,4,Iman Shumpert,Daniella Karagach,31.5,0.0755395683453237,9,0.064186509311037,0.1397260776563607,False,rank,7.0,16.0
30,4,Jimmie Allen,Emma Slater,32.5,0.0779376498800959,7,0.0537022865833019,0.1316399364633978,False,rank,10.0,17.0
30,4,JoJo Siwa,Jenna Johnson,35.0,0.0839328537170263,2,0.0490232562521358,0.1329561099691622,False,rank,12.0,14.0
30,4,Kenya Moore,Brandon Armstrong,29.5,0.0707434052757793,10,0.1698215411623358,0.2405649464381151,False,rank,1.0,11.0
30,4,Matt James,Lindsay Arnold,28.5,0.0683453237410072,12,0.0849107705811679,0.1532560943221751,True,rank,4.0,16.0
30,4,Melanie C,Gleb Savchenko,33.0,0.079136690647482,6,0.0566071803874452,0.1357438710349272,False,rank,9.0,15.0
30,4,Melora Hardin,Artem Chigvintsev,36.5,0.0875299760191846,1,0.0980465125042717,0.1855764885234563,False,rank,3.0,4.0
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,32.5,0.0779376498800959,7,0.0759465020165522,0.1538841518966482,False,rank,5.0,12.0
30,4,Olivia Jade,Valentin Chmerkovskiy,35.0,0.0839328537170263,2,0.0512031212141238,0.1351359749311503,False,rank,11.0,13.0
30,4,Suni Lee,Sasha Farber,34.0,0.0815347721822542,4,0.0693293538634621,0.1508641260457163,False,rank,6.0,10.0
30,5,Amanda Kloots,Alan Bersten,39.0,0.1012987012987013,2,0.0664260735667931,0.1677247748654944,False,rank,8.0,10.0
30,5,Cody Rigsby,Cheryl Burke,32.0,0.0831168831168831,9,0.1328521471335862,0.2159690302504694,False,rank,2.0,11.0
30,5,Iman Shumpert,Daniella Karagach,28.0,0.0727272727272727,11,0.0626271027555678,0.1353543754828406,False,rank,9.0,20.0
30,5,Jimmie Allen,Emma Slater,34.0,0.0883116883116883,8,0.0594132863895005,0.1477249747011889,False,rank,10.0,18.0
30,5,JoJo Siwa,Jenna Johnson,40.0,0.1038961038961039,1,0.0939406541333518,0.1978367580294557,False,rank,4.0,5.0
30,5,Kenya Moore,Brandon Armstrong,36.0,0.0935064935064935,3,0.1878813082667036,0.2813878017731971,False,rank,1.0,4.0
30,5,Melanie C,Gleb Savchenko,36.0,0.0935064935064935,3,0.0710124596673088,0.1645189531738023,True,rank,7.0,10.0
30,5,Melora Hardin,Artem Chigvintsev,36.0,0.0935064935064935,3,0.1084733239034804,0.2019798174099739,False,rank,3.0,6.0
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,32.0,0.0831168831168831,9,0.0840230753971885,0.1671399585140716,False,rank,5.0,14.0
30,5,Olivia Jade,Valentin Chmerkovskiy,36.0,0.0935064935064935,3,0.0566483458765231,0.1501548393830166,False,rank,11.0,14.0
30,5,Suni Lee,Sasha Farber,36.0,0.0935064935064935,3,0.0767022229099958,0.1702087164164893,False,rank,6.0,9.0
30,6,Amanda Kloots,Alan Bersten,38.0,0.1043956043956044,3,0.0704149648505291,0.1748105692461335,False,rank,8.0,11.0
30,6,Cody Rigsby,Cheryl Burke,36.0,0.0989010989010989,5,0.1408299297010582,0.2397310286021571,False,rank,2.0,7.0
30,6,Iman Shumpert,Daniella Karagach,40.0,0.1098901098901098,1,0.066387865523762,0.1762779754138719,False,rank,9.0,10.0
30,6,Jimmie Allen,Emma Slater,38.0,0.1043956043956044,3,0.0629810592156165,0.167376663611221,False,rank,10.0,13.0
30,6,JoJo Siwa,Jenna Johnson,40.0,0.1098901098901098,1,0.099581798285643,0.2094719081757529,False,rank,4.0,5.0
30,6,Kenya Moore,Brandon Armstrong,32.0,0.0879120879120879,10,0.0890686681153479,0.1769807560274359,True,rank,5.0,15.0
