season,week,celebrity_name,ballroom_partner,method,estimated_vote_percent,lower_bound,upper_bound,uncertainty_range,relative_uncertainty,judge_percent,combined_score,eliminated
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,rank,0.1991635965712861,0.11094629573763384,0.28738089740493833,0.17643460166730449,0.8858777643340745,0.0934065934065934,0.2925701899778796,False
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,rank,0.0708500785140889,0.0,0.15906737934774115,0.15906737934774115,2.2451263666011294,0.0978593272171253,0.1687094057312143,True
30,1,Olivia Jade,Valentin Chmerkovskiy,rank,0.0470083564134174,0.01639832129728028,0.07761839152955452,0.06122007023227424,1.3023231379091667,0.0683060109289617,0.1153143673423792,False
30,2,Olivia Jade,Valentin Chmerkovskiy,rank,0.0470083564134174,0.01639832129728028,0.07761839152955452,0.06122007023227424,1.3023231379091667,0.0701298701298701,0.1171382265432876,False
30,3,Olivia Jade,Valentin Chmerkovskiy,rank,0.0489800763972898,0.018370041281152685,0.07959011151342692,0.06122007023227423,1.2498974018681135,0.0805369127516778,0.1295169891489676,False
30,4,Olivia Jade,Valentin Chmerkovskiy,rank,0.0512031212141238,0.02059308609798668,0.08181315633026091,0.06122007023227423,1.1956316095704604,0.0839328537170263,0.1351359749311503,False
30,5,Olivia Jade,Valentin Chmerkovskiy,rank,0.0566483458765231,0.026038310760385982,0.08725838099266021,0.06122007023227423,1.0807035807491387,0.0935064935064935,0.1501548393830166,False
30,6,Olivia Jade,Valentin Chmerkovskiy,rank,0.0752767638206885,0.04466672870455138,0.10588679893682562,0.06122007023227424,0.813266499847181,0.0989010989010989,0.1741778627217874,False
30,7,Olivia Jade,Valentin Chmerkovskiy,rank,0.08033643776472,0.049726402648582885,0.11094647288085713,0.06122007023227424,0.7620461142622287,0.128440366972477,0.2087768047371971,False
30,8,Olivia Jade,Valentin Chmerkovskiy,rank,0.0864622983944773,0.05585226327834018,0.11707233351061443,0.06122007023227424,0.7080550872353935,0.1168831168831168,0.2033454152775942,True
30,1,Suni Lee,Sasha Farber,rank,0.0636496154735697,0.007560372594197756,0.11973885835294165,0.1121784857587439,1.7624377606071422,0.0765027322404371,0.1401523477140069,False
30,2,Suni Lee,Sasha Farber,rank,0.0636496154735697,0.007560372594197756,0.11973885835294165,0.1121784857587439,1.7624377606071422,0.0727272727272727,0.1363768882008424,False
30,3,Suni Lee,Sasha Farber,rank,0.0663193369522643,0.010230094072892354,0.12240857983163625,0.1121784857587439,1.6914898567138623,0.0704697986577181,0.1367891356099824,False
30,4,Suni Lee,Sasha Farber,rank,0.0693293538634621,0.013240110984090156,0.12541859674283407,0.11217848575874391,1.6180517992374384,0.0815347721822542,0.1508641260457163,False
30,5,Suni Lee,Sasha Farber,rank,0.0767022229099958,0.020612980030623854,0.13279146578936774,0.11217848575874388,1.462519357364346,0.0935064935064935,0.1702087164164893,False
30,6,Suni Lee,Sasha Farber,rank,0.081308197822862,0.02521895494349005,0.13739744070223395,0.1121784857587439,1.3796700549572614,0.0989010989010989,0.1802092967239609,False
30,7,Suni Lee,Sasha Farber,rank,0.0867732702978219,0.030684027418449958,0.14286251317719384,0.11217848575874388,1.2927769735279837,0.1039755351681957,0.1907488054660176,False
30,8,Suni Lee,Sasha Farber,rank,0.093389956013829,0.037300713134457056,0.14947919889320094,0.11217848575874388,1.2011836234523197,0.1363636363636363,0.2297535923774653,False
30,9,Suni Lee,Sasha Farber,rank,0.1586162437370548,0.10252700085768285,0.21470548661642674,0.1121784857587439,0.7072320155601917,0.165929203539823,0.3245454472768778,True
31,1,Charli D'Amelio,Mark Ballas,rank,0.0433186326768599,0.0,0.1540621169250978,0.1540621169250978,3.5564861447576406,0.0837696335078534,0.1270882661847133,False
31,2,Charli D'Amelio,Mark Ballas,rank,0.0450070747212773,0.0,0.1557505589695152,0.1557505589695152,3.4605794740950673,0.0776699029126213,0.1226769776338987,False
31,3,Charli D'Amelio,Mark Ballas,rank,0.0468948528827416,0.0,0.1576383371309795,0.1576383371309795,3.3615274905573713,0.0818858560794044,0.1287807089621461,False
31,4,Charli D'Amelio,Mark Ballas,rank,0.0490232562521358,0.0,0.1597667405003737,0.1597667405003737,3.258998946921506,0.0878048780487804,0.1368281343009163,False
31,5,Charli D'Amelio,Mark Ballas,rank,0.0514463819265498,0.0,0.1621898661747877,0.1621898661747877,3.152600048849826,0.0936454849498327,0.1450918668763826,False
31,6,Charli D'Amelio,Mark Ballas,rank,0.1149871560932061,0.004243671844968211,0.225730640341444,0.22148696849647578,1.9261887676997875,0.1159420289855072,0.2309291850787133,False
31,7,Charli D'Amelio,Mark Ballas,rank,0.1227159357066462,0.011972451458408306,0.2334594199548841,0.22148696849647578,1.8048753588608315,0.1198156682027649,0.2425316039094111,False
31,8,Charli D'Amelio,Mark Ballas,rank,0.1320733423841837,0.021329858135945803,0.2428168266324216,0.2214869684964758,1.6769997979773983,0.143312101910828,0.2753854442950117,False
31,9,Charli D'Amelio,Mark Ballas,rank,0.1586162437370548,0.047872759488816904,0.2693597279852927,0.22148696849647576,1.3963700266641326,0.1818181818181818,0.3404344255552366,False
31,10,Charli D'Amelio,Mark Ballas,rank,0.2073475218846084,0.0966040376363705,0.3180910061328463,0.2214869684964758,1.0681920212180602,0.2564102564102564,0.4637577782948648,False
31,1,Cheryl Ladd,Louis van Amstel,rank,0.1061085464133606,0.04495867580164429,0.1672584170250769,0.12229974122343262,1.1525908643305411,0.0549738219895288,0.1610823684028894,False
31,2,Cheryl Ladd,Louis van Amstel,rank,0.110244367882445,0.0490944972707287,0.1713942384941613,0.1222997412234326,1.1093513761523164,0.0509708737864077,0.1612152416688528,False
31,3,Cheryl Ladd,Louis van Amstel,rank,0.043416197374719,0.0,0.10456606798643531,0.10456606798643531,2.4084575414088087,0.0595533498759305,0.1029695472506495,True
31,1,Daniel Durant,Britt Stewart,rank,0.0612617978350736,0.029892493333731632,0.09263110233641557,0.06273860900268394,1.024106559386098,0.0706806282722513,0.1319424261073249,False
31,2,Daniel Durant,Britt Stewart,rank,0.0636496154735697,0.032280310972227735,0.09501891997491167,0.06273860900268394,0.9856871645789587,0.0703883495145631,0.1340379649881328,False
31,3,Daniel Durant,Britt Stewart,rank,0.0663193369522643,0.03495003245092233,0.09768864145360627,0.06273860900268394,0.9460077842431127,0.0769230769230769,0.1432424138753412,False
31,4,Daniel Durant,Britt Stewart,rank,0.0693293538634621,0.037960049362120135,0.10069865836480407,0.06273860900268394,0.9049357235643932,0.0707317073170731,0.1400610611805353,False
31,5,Daniel Durant,Britt Stewart,rank,0.0727561710555528,0.04138686655421084,0.10412547555689478,0.06273860900268394,0.8623132318876431,0.0746934225195094,0.1474495935750623,False
31,6,Daniel Durant,Britt Stewart,rank,0.081308197822862,0.04993889332152003,0.11267750232420397,0.06273860900268394,0.771614802474976,0.0985507246376811,0.1798589224605432,False
31,7,Daniel Durant,Britt Stewart,rank,0.0867732702978219,0.05540396579647994,0.11814257479916387,0.06273860900268394,0.7230176849086526,0.1121351766513056,0.1989084469491275,False
31,8,Daniel Durant,Britt Stewart,rank,0.093389956013829,0.062020651512487035,0.12475926051517097,0.06273860900268394,0.6717918251657997,0.1242038216560509,0.2175937776698799,False
31,9,Daniel Durant,Britt Stewart,rank,0.1121586215528097,0.08078931705146773,0.14352792605415166,0.06273860900268392,0.5593739307249203,0.1568181818181818,0.2689768033709915,True
31,1,Gabby Windey,Valentin Chmerkovskiy,rank,0.0375150363553674,0.0,0.1962448483295786,0.1962448483295786,5.231098444650746,0.0732984293193717,0.1108134656747391,False
31,2,Gabby Windey,Valentin Chmerkovskiy,rank,0.1559090802346026,0.0,0.3146388922088138,0.3146388922088138,2.018092158169134,0.0776699029126213,0.2335789831472239,False
31,3,Gabby Windey,Valentin Chmerkovskiy,rank,0.1624485356127528,0.0037187236385416156,0.32117834758696395,0.3174596239484223,1.9542165938952334,0.0818858560794044,0.2443343916921573,False
31,4,Gabby Windey,Valentin Chmerkovskiy,rank,0.1698215411623358,0.011091729188124622,0.328551353136547,0.31745962394842236,1.8693719405417264,0.0878048780487804,0.2576264192111163,False
31,5,Gabby Windey,Valentin Chmerkovskiy,rank,0.1782154947247549,0.019485682750543715,0.33694530669896605,0.3174596239484223,1.7813244826928385,0.0914158305462653,0.2696313252710203,False
31,6,Gabby Windey,Valentin Chmerkovskiy,rank,0.1991635965712861,0.04043378459707492,0.3578934085454973,0.31745962394842236,1.593964104955269,0.1072463768115942,0.3064099733828804,False
31,7,Gabby Windey,Valentin Chmerkovskiy,rank,0.2125502355422669,0.05382042356805572,0.3712800475164781,0.31745962394842236,1.4935745572735137,0.1090629800307219,0.3216132155729889,False
31,8,Gabby Windey,Valentin Chmerkovskiy,rank,0.2287577393348463,0.07002792736063512,0.3874875513090575,0.31745962394842236,1.3877546826240394,0.1273885350318471,0.3561462743666934,False
31,9,Gabby Windey,Valentin Chmerkovskiy,rank,0.2747313930583076,0.11600158108409644,0.43346120503251884,0.3174596239484224,1.1555272967332364,0.1818181818181818,0.4565495748764894,False
31,10,Gabby Windey,Valentin Chmerkovskiy,rank,0.3591364427276414,0.2004066307534302,0.5178662547018525,0.3174596239484223,0.8839526881129534,0.2564102564102564,0.6155466991378978,False
31,1,Heidi D'Amelio,Artem Chigvintsev,rank,0.045244836213562,0.0,0.09731136282145744,0.09731136282145744,2.150772794538013,0.06282722513089,0.108072061344452,False
31,2,Heidi D'Amelio,Artem Chigvintsev,rank,0.0470083564134174,0.0,0.09907488302131284,0.09907488302131284,2.1076015113141526,0.0679611650485436,0.1149695214619611,False
31,3,Heidi D'Amelio,Artem Chigvintsev,rank,0.0489800763972898,0.0,0.10104660300518525,0.10104660300518525,2.0630144017247067,0.0794044665012407,0.1283845428985305,False
31,4,Heidi D'Amelio,Artem Chigvintsev,rank,0.0512031212141238,0.0,0.10326964782201925,0.10326964782201925,2.0168623586472596,0.0829268292682926,0.1341299504824165,False
31,5,Heidi D'Amelio,Artem Chigvintsev,rank,0.0537339934390522,0.001667466831156747,0.10580052004694765,0.1041330532157909,1.9379362401922324,0.0869565217391304,0.1406905151781826,False
31,6,Heidi D'Amelio,Artem Chigvintsev,rank,0.0629810592156165,0.010914532607721052,0.11504758582351196,0.10413305321579092,1.6534026977744214,0.1043478260869565,0.1673288853025731,False
31,7,Heidi D'Amelio,Artem Chigvintsev,rank,0.1062751177711334,0.054208591163237944,0.15834164437902884,0.10413305321579089,0.9798441573129516,0.1075268817204301,0.2138019994915636,False
31,8,Heidi D'Amelio,Artem Chigvintsev,rank,0.1143788696674231,0.062312343059527646,0.16644539627531854,0.10413305321579089,0.9104221218357574,0.1114649681528662,0.2258438378202893,True
31,1,Jason Lewis,Peta Murgatroyd,rank,0.1500601454214696,0.1500601454214696,0.1500601454214696,0.0,0.0,0.0471204188481675,0.1971805642696371,True
31,1,Jessie James Decker,Alan Bersten,rank,0.0500200484738231,0.03924278071262582,0.06079731623502039,0.02155453552239457,0.4309179255129004,0.0523560209424083,0.1023760694162315,False
31,2,Jessie James Decker,Alan Bersten,rank,0.0519696934115341,0.04119242565033682,0.06274696117273139,0.02155453552239457,0.41475202387110444,0.0606796116504854,0.1126493050620196,False
31,3,Jessie James Decker,Alan Bersten,rank,0.0541495118709176,0.04337224410972031,0.06492677963211489,0.02155453552239458,0.3980559524484098,0.064516129032258,0.1186656409031756,False
31,4,Jessie James Decker,Alan Bersten,rank,0.0566071803874452,0.045829912626247915,0.06738444814864249,0.02155453552239457,0.38077387665072804,0.0756097560975609,0.1322169364850062,False
31,5,Jessie James Decker,Alan Bersten,rank,0.0594051649082516,0.048627897147054316,0.07018243266944889,0.02155453552239457,0.3628394190250041,0.0802675585284281,0.1396727234366797,False
31,6,Jessie James Decker,Alan Bersten,rank,0.066387865523762,0.05561059776256471,0.07716513328495929,0.02155453552239458,0.32467583273451733,0.0927536231884058,0.1591414887121678,True
31,1,Jordin Sparks,Brandon Armstrong,rank,0.0474531845547931,0.008369376681583919,0.08653699242800228,0.07816761574641837,1.647257533499359,0.0680628272251308,0.115516011779924,False
31,2,Jordin Sparks,Brandon Armstrong,rank,0.0493027801443283,0.010218972271119113,0.08838658801753749,0.07816761574641837,1.5854606072434767,0.0655339805825242,0.1148367607268525,False
31,3,Jordin Sparks,Brandon Armstrong,rank,0.0513707375095275,0.01228692963631832,0.09045454538273669,0.07816761574641837,1.5216370162472548,0.0719602977667493,0.1233310352762769,False
31,4,Jordin Sparks,Brandon Armstrong,rank,0.0537022865833019,0.014618478710092718,0.09278609445651109,0.07816761574641837,1.4555733232171844,0.0829268292682926,0.1366291158515946,False
31,5,Jordin Sparks,Brandon Armstrong,rank,0.0891077473623774,0.05002393948916822,0.1281915552355866,0.07816761574641837,0.8772258087563537,0.0791527313266443,0.1682604786890218,False
31,6,Jordin Sparks,Brandon Armstrong,rank,0.099581798285643,0.06049799041243381,0.13866560615885218,0.07816761574641837,0.7849588689109667,0.0985507246376811,0.1981325229233242,False
31,7,Jordin Sparks,Brandon Armstrong,rank,0.0708500785140889,0.03176627064087971,0.10993388638729808,0.07816761574641837,1.1032819918593928,0.1059907834101382,0.1768408619242272,True
31,1,Joseph Baena,Daniella Karagach,rank,0.0750300727107348,0.05516607903000173,0.09489406639146786,0.03972798736146613,0.5294941871458712,0.0602094240837696,0.1352394967945044,False
31,2,Joseph Baena,Daniella Karagach,rank,0.0779545401173013,0.05809054643656823,0.09781853379803436,0.03972798736146613,0.509630193465138,0.058252427184466,0.1362069673017673,False
31,3,Joseph Baena,Daniella Karagach,rank,0.0812242678063764,0.061360274125643335,0.10108826148710946,0.03972798736146613,0.48911474900789853,0.0719602977667493,0.1531845655731258,False
31,4,Joseph Baena,Daniella Karagach,rank,0.0849107705811679,0.06504677690043484,0.10477476426190097,0.03972798736146613,0.4678792465260853,0.0682926829268292,0.1532034535079972,False
31,5,Joseph Baena,Daniella Karagach,rank,0.0563566877663948,0.036492694085661734,0.07622068144712786,0.03972798736146613,0.704938294566625,0.0780379041248606,0.1343945918912554,True
31,1,Sam Champion,Cheryl Burke,rank,0.0530542732066803,0.047843475318671745,0.05826507109468885,0.010421595776017104,0.19643273097754688,0.0523560209424083,0.1054102941490886,False
31,2,Sam Champion,Cheryl Burke,rank,0.0551221839412225,0.04991138605321395,0.06033298182923105,0.010421595776017104,0.18906354993354013,0.0631067961165048,0.1182289800577273,False
31,3,Sam Champion,Cheryl Burke,rank,0.0574342305628009,0.05222343267479235,0.06264502845080945,0.010421595776017104,0.18145269247790674,0.0620347394540942,0.1194689700168952,False
31,4,Sam Champion,Cheryl Burke,rank,0.060040981673719,0.054830183785710446,0.06525177956172755,0.010421595776017104,0.17357470656711166,0.0609756097560975,0.1210165914298165,True
31,1,Selma Blair,Sasha Farber,rank,0.0866372653537198,0.07514063965515079,0.0981338910522888,0.02299325139713801,0.2653967816650481,0.0732984293193717,0.1599356946730916,False
31,2,Selma Blair,Sasha Farber,rank,0.0900141494425547,0.0785175237439857,0.10151077514112371,0.02299325139713801,0.2554404117522863,0.0679611650485436,0.1579753144910984,False
31,3,Selma Blair,Sasha Farber,rank,0.0937897057654833,0.0822930800669143,0.10528633146405231,0.02299325139713801,0.24515751712273776,0.0694789081885856,0.163268613954069,False
31,4,Selma Blair,Sasha Farber,rank,0.0980465125042717,0.08654988680570269,0.1095431382028407,0.02299325139713801,0.23451370997144072,0.0780487804878048,0.1760952929920765,False
31,5,Selma Blair,Sasha Farber,rank,0.1028927638530996,0.0913961381545306,0.11438938955166861,0.02299325139713801,0.22346810928284094,0.0891861761426978,0.1920789399957975,False
31,1,Shangela,Gleb Savchenko,rank,0.0387453629431209,0.0,0.17748264045619325,0.17748264045619325,4.580745332460608,0.0732984293193717,0.1120437922624927,False
31,2,Shangela,Gleb Savchenko,rank,0.0402555514180754,0.0,0.17899282893114776,0.17899282893114776,4.446413541134032,0.0679611650485436,0.1082167164666191,False
31,3,Shangela,Gleb Savchenko,rank,0.0450551172904475,0.0,0.18379239480351986,0.18379239480351986,4.079279022151989,0.0744416873449131,0.1194968046353607,False
31,4,Shangela,Gleb Savchenko,rank,0.0471000211030092,0.0,0.18583729861608156,0.18583729861608156,3.9455884363544054,0.0780487804878048,0.1251488015908141,False
31,5,Shangela,Gleb Savchenko,rank,0.0630086924161948,0.0,0.20174596992926716,0.20174596992926716,3.2018752047203796,0.0858416945373467,0.1488503869535415,False
31,6,Shangela,Gleb Savchenko,rank,0.0704149648505291,0.0,0.20915224236360147,0.20915224236360147,2.9702811441796793,0.1043478260869565,0.1747627909374856,False
31,7,Shangela,Gleb Savchenko,rank,0.0751478564473674,0.0,0.21388513396043976,0.21388513396043976,2.8461907507666857,0.1121351766513056,0.1872830330986731,False
31,8,Shangela,Gleb Savchenko,rank,0.0808780743662872,0.0,0.21961535187935954,0.21961535187935954,2.7153879911228804,0.1337579617834395,0.2146360361497267,False
31,9,Shangela,Gleb Savchenko,rank,0.1942644310363561,0.055527153523283745,0.33300170854942845,0.2774745550261447,1.4283343252590386,0.1659090909090909,0.360173521945447,False
31,10,Shangela,Gleb Savchenko,rank,0.2539478140239294,0.11521053651085705,0.39268509153700176,0.2774745550261447,1.0926439988965544,0.2435897435897435,0.497537557613673,False
31,1,Teresa Giudice,Pasha Pashkov,rank,0.0416191960554378,0.03999699341116109,0.0432413986997145,0.003244405288553409,0.07795454011730023,0.0523560209424083,0.0939752169978461,False
31,2,Teresa Giudice,Pasha Pashkov,rank,0.0432413986997145,0.0416191960554378,0.044863601343991207,0.003244405288553409,0.07503007271073381,0.0558252427184466,0.0990666414181611,True
31,1,Trevor Donovan,Emma Slater,rank,0.0671089371751819,0.032745585797915255,0.10147228855244855,0.0687267027545333,1.0241065593860972,0.0549738219895288,0.1220827591647107,False
31,2,Trevor Donovan,Emma Slater,rank,0.069724660342808,0.03536130896554135,0.10408801172007465,0.0687267027545333,0.9856871645789574,0.0728155339805825,0.1425401943233905,False
31,3,Trevor Donovan,Emma Slater,rank,0.0726491936950821,0.038285842317815455,0.10701254507234875,0.0687267027545333,0.9460077842431122,0.0669975186104218,0.139646712305504,False
31,4,Trevor Donovan,Emma Slater,rank,0.0759465020165522,0.041583150639285554,0.11030985339381885,0.0687267027545333,0.904935723564393,0.0682926829268292,0.1442391849433815,False
31,5,Trevor Donovan,Emma Slater,rank,0.0797003921696614,0.045337040792394756,0.11406374354692805,0.0687267027545333,0.8623132318876428,0.0802675585284281,0.1599679506980895,False
31,6,Trevor Donovan,Emma Slater,rank,0.0890686681153479,0.05470531673808125,0.12343201949261455,0.0687267027545333,0.7716148024749753,0.0985507246376811,0.1876193927530291,False
31,7,Trevor Donovan,Emma Slater,rank,0.0950553550612201,0.06069200368395346,0.12941870643848674,0.06872670275453328,0.723017684908652,0.1198156682027649,0.2148710232639851,False
31,8,Trevor Donovan,Emma Slater,rank,0.1023035711063787,0.06794021972911204,0.13666692248364534,0.0687267027545333,0.6717918251657995,0.1242038216560509,0.2265073927624297,False
31,9,Trevor Donovan,Emma Slater,rank,0.1228636140863179,0.08850026270905124,0.15722696546358456,0.06872670275453331,0.5593739307249201,0.1477272727272727,0.2705908868135906,True
31,1,Vinny Guadagnino,Koko Iwasaki,rank,0.0401052608269009,0.0,0.12716499944737503,0.12716499944737503,3.1707810104074468,0.0445026178010471,0.084607878627948,False
31,2,Vinny Guadagnino,Koko Iwasaki,rank,0.0416684544089237,0.0,0.1287281930293978,0.1287281930293978,3.0893440818824667,0.0655339805825242,0.1072024349914479,False
31,3,Vinny Guadagnino,Koko Iwasaki,rank,0.1148684611256018,0.027808722505127684,0.2019281997460759,0.17411947724094823,1.5158162260967263,0.0570719602977667,0.1719404214233686,False
31,4,Vinny Guadagnino,Koko Iwasaki,rank,0.120081963347438,0.03302222472696388,0.2071417019679121,0.17411947724094823,1.4500052496407083,0.0707317073170731,0.1908136706645112,False
31,5,Vinny Guadagnino,Koko Iwasaki,rank,0.1260173848323896,0.0389576462119155,0.21307712345286373,0.17411947724094823,1.3817099717831565,0.0691192865105908,0.1951366713429804,False
31,6,Vinny Guadagnino,Koko Iwasaki,rank,0.1408299297010582,0.05377019108058409,0.22788966832153232,0.17411947724094823,1.2363811983046094,0.081159420289855,0.2219893499909133,False
31,7,Vinny Guadagnino,Koko Iwasaki,rank,0.1502957128947348,0.0632359742742607,0.23735545151520893,0.17411947724094823,1.1585126008411117,0.0967741935483871,0.2470699064431219,False
31,8,Vinny Guadagnino,Koko Iwasaki,rank,0.1617561487325744,0.07469641011210029,0.24881588735304852,0.17411947724094823,1.0764318921119571,0.0923566878980891,0.2541128366306636,True
31,1,Wayne Brady,Witney Carson,rank,0.0567174037839137,0.0,0.1330162582866748,0.1330162582866748,2.3452458930146083,0.0759162303664921,0.1326336341504059,False
31,2,Wayne Brady,Witney Carson,rank,0.0589280933482248,0.0,0.13522694785098588,0.13522694785098588,2.294778944431257,0.0776699029126213,0.1365979962608462,False
31,3,Wayne Brady,Witney Carson,rank,0.0613997751539948,0.0,0.1376986296567559,0.1376986296567559,2.2426569040586615,0.0818858560794044,0.1432856312333992,False
31,4,Wayne Brady,Witney Carson,rank,0.064186509311037,0.0,0.1404853638137981,0.1404853638137981,2.1887054666429933,0.0878048780487804,0.1519913873598175,False
31,5,Wayne Brady,Witney Carson,rank,0.0673591255457207,0.0,0.1436579800484818,0.1436579800484818,2.1327174140788463,0.0914158305462653,0.158774956091986,False
31,6,Wayne Brady,Witney Carson,rank,0.0752767638206885,0.0,0.15157561832344957,0.15157561832344957,2.0135777712828786,0.0985507246376811,0.1738274884583696,False
31,7,Wayne Brady,Witney Carson,rank,0.08033643776472,0.004037583261958924,0.15663529226748107,0.15259770900552216,1.8994831393001586,0.1167434715821812,0.1970799093469012,False
31,8,Wayne Brady,Witney Carson,rank,0.0864622983944773,0.010163443891716223,0.1627611528972384,0.15259770900552216,1.7649046097445542,0.143312101910828,0.2297744003053053,False
31,9,Wayne Brady,Witney Carson,rank,0.1373656965291538,0.06106684202639273,0.2136645510319149,0.15259770900552216,1.1108865813026003,0.1659090909090909,0.3032747874382447,False
31,10,Wayne Brady,Witney Carson,rank,0.1795682213638207,0.10326936686105961,0.25586707586658175,0.15259770900552214,0.8498035334233557,0.2435897435897435,0.4231579649535643,False
32,1,Adrian Peterson,Britt Stewart,rank,0.0663193369522643,0.054318980966950536,0.07831969293757807,0.02400071197062753,0.3618961387973902,0.0779220779220779,0.1442414148743422,False
32,2,Adrian Peterson,Britt Stewart,rank,0.0693293538634621,0.05732899787814834,0.08132970984877587,0.02400071197062753,0.346183984606214,0.0630252100840336,0.1323545639474957,False
32,3,Adrian Peterson,Britt Stewart,rank,0.0727561710555528,0.06075581507023904,0.08475652704086657,0.02400071197062753,0.32987871162573745,0.0681114551083591,0.1408676261639119,False
32,4,Adrian Peterson,Britt Stewart,rank,0.0566483458765231,0.04464798989120934,0.06864870186183686,0.024000711970627517,0.423678954773756,0.0875,0.1441483458765231,True
32,1,Alyson Hannigan,Sasha Farber,rank,0.0812242678063764,0.0,0.26347937970648017,0.26347937970648017,3.2438504750152526,0.0562770562770562,0.1375013240834326,False
32,2,Alyson Hannigan,Sasha Farber,rank,0.0849107705811679,0.0,0.26716588248127165,0.26716588248127165,3.146431019912632,0.0798319327731092,0.1647427033542771,False
32,3,Alyson Hannigan,Sasha Farber,rank,0.0891077473623774,0.0,0.27136285926248116,0.27136285926248116,3.0453340735785956,0.0743034055727554,0.1634111529351329,False
32,4,Alyson Hannigan,Sasha Farber,rank,0.0939406541333518,0.0,0.2761957660334556,0.2761957660334556,2.9401090356618846,0.075,0.1689406541333518,False
32,5,Alyson Hannigan,Sasha Farber,rank,0.099581798285643,0.0,0.28183691018574675,0.28183691018574675,2.8302050679715434,0.0875,0.187081798285643,False
32,6,Alyson Hannigan,Sasha Farber,rank,0.2125502355422669,0.030295123642163135,0.39480534744237067,0.36451022380020753,1.7149368142089048,0.0962732919254658,0.3088235274677328,False
32,7,Alyson Hannigan,Sasha Farber,rank,0.2287577393348463,0.04650262743474254,0.41101285123495007,0.36451022380020753,1.593433406275502,0.1241134751773049,0.3528712145121512,False
32,8,Alyson Hannigan,Sasha Farber,rank,0.2488872618038387,0.06663214990373492,0.4311423737039425,0.3645102238002076,1.4645595807450262,0.1422924901185771,0.3911797519224158,False
32,9,Alyson Hannigan,Sasha Farber,rank,0.2747313930583076,0.09247628115820386,0.4569865049584114,0.3645102238002076,1.326787666099905,0.1447963800904977,0.4195277731488054,False
32,10,Alyson Hannigan,Sasha Farber,rank,0.309437473548265,0.12718236164816124,0.4916925854483688,0.3645102238002076,1.1779769903768702,0.1789473684210526,0.4883848419693177,False
32,11,Alyson Hannigan,Sasha Farber,rank,0.309437473548265,0.12718236164816124,0.4916925854483688,0.3645102238002076,1.1779769903768702,0.1821305841924398,0.4915680577407049,False
32,1,Ariana Madix,Pasha Pashkov,rank,0.043416197374719,0.0,0.11610875988293137,0.11610875988293137,2.674318961672604,0.0909090909090909,0.1343252882838099,False
32,2,Ariana Madix,Pasha Pashkov,rank,0.064186509311037,0.0,0.13687907181924938,0.13687907181924938,2.1325208877765336,0.0840336134453781,0.1482201227564152,False
32,3,Ariana Madix,Pasha Pashkov,rank,0.0673591255457207,0.0,0.1400516880539331,0.1400516880539331,2.0791791300626605,0.1052631578947368,0.1726222834404575,False
32,4,Ariana Madix,Pasha Pashkov,rank,0.0710124596673088,0.0,0.14370502217552117,0.14370502217552117,2.0236592683702943,0.1041666666666666,0.1751791263339754,False
32,5,Ariana Madix,Pasha Pashkov,rank,0.0752767638206885,0.0025842013124761226,0.14796932632890086,0.14538512501642475,1.9313413281518912,0.1,0.1752767638206885,False
32,6,Ariana Madix,Pasha Pashkov,rank,0.08033643776472,0.007643875256507629,0.15302900027293237,0.14538512501642475,1.8097034055979897,0.1273291925465838,0.2076656303113038,False
32,7,Ariana Madix,Pasha Pashkov,rank,0.0864622983944773,0.013769735886264928,0.15915486090268968,0.14538512501642475,1.6814857772241583,0.1312056737588652,0.2176679721533426,False
32,8,Ariana Madix,Pasha Pashkov,rank,0.0940705427463974,0.021377980238185018,0.16676310525460977,0.14538512501642475,1.5454904454879692,0.1660079051383399,0.2600784478847374,False
32,9,Ariana Madix,Pasha Pashkov,rank,0.1373656965291538,0.06467313402094144,0.2100582590373662,0.14538512501642475,1.0583801392188839,0.167420814479638,0.3047865110087918,False
32,10,Ariana Madix,Pasha Pashkov,rank,0.1547187367741325,0.08202617426592013,0.22741129928234488,0.14538512501642475,0.939673681725223,0.2035087719298245,0.3582275087039571,False
32,11,Ariana Madix,Pasha Pashkov,rank,0.1547187367741325,0.08202617426592013,0.22741129928234488,0.14538512501642475,0.939673681725223,0.2027491408934708,0.3574678776676033,False
32,1,Barry Williams,Peta Murgatroyd,rank,0.0937897057654833,0.0682654199226955,0.11931399160827111,0.05104857168557561,0.5442875768607286,0.0692640692640692,0.1630537750295526,False
32,2,Barry Williams,Peta Murgatroyd,rank,0.0980465125042717,0.07252222666148389,0.1235707983470595,0.05104857168557561,0.5206566799951352,0.0630252100840336,0.1610717225883053,False
32,3,Barry Williams,Peta Murgatroyd,rank,0.1028927638530996,0.0773684780103118,0.1284170496958874,0.05104857168557561,0.49613373937994176,0.0773993808049535,0.1802921446580532,False
32,4,Barry Williams,Peta Murgatroyd,rank,0.1084733239034804,0.08294903806069259,0.1339976097462682,0.05104857168557561,0.47060945353715394,0.075,0.1834733239034804,False
32,5,Barry Williams,Peta Murgatroyd,rank,0.1149871560932061,0.0894628702504183,0.1405114419359939,0.05104857168557561,0.44395020644041966,0.1,0.2149871560932061,False
32,6,Barry Williams,Peta Murgatroyd,rank,0.1227159357066462,0.09719164986385839,0.148240221549434,0.05104857168557561,0.4159897521998103,0.0993788819875776,0.2220948176942238,False
